Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_137,9.0,42.0,512.0,64.0,4.0,20.0,4.0,1.0,32.0,2.0,24.0,3.0,54015.097,54015.097,54015.097,54015.097,54015.097,9090600.0,1583500.0,2921100.0,9044900.0,1568900.0,2895100.0,10493000.0,1483500.0,3016600.0,8958100.0,1571300.0,2795000.0,9086400.0,1582600.0,2919100.0,6.447,1.8317,5.271,6.4068,2.074,5.2552,6.701,2.7503,5.6337,7.0567,3.4813,6.0833,6.3975,2.3977,5.2517,6.4706,1.8831,5.3032,6.5209,1.9445,5.3496,100
RocketTile_138,9.0,0.0,0.0,32.0,1.0,32.0,4.0,1.0,64.0,4.0,4.0,2.0,42987.5942,42987.5942,42987.5942,42987.5942,42987.5942,6529600.0,1097200.0,2040500.0,6486500.0,1085100.0,2018300.0,7735000.0,1016000.0,2128700.0,6451100.0,1095500.0,1941900.0,6526400.0,1096300.0,2038800.0,6.5026,1.9081,5.3272,6.4226,2.0991,5.2721,6.7074,2.7697,5.6484,7.0675,3.5016,6.0982,6.4233,2.4575,5.2812,6.5188,1.9432,5.3483,6.5389,1.9632,5.3648,100
RocketTile_139,6.0,14.0,512.0,64.0,1.0,16.0,4.0,1.0,64.0,4.0,12.0,3.0,47332.9915,47332.9915,47332.9915,47332.9915,47332.9915,7530000.0,1320600.0,2430700.0,7475500.0,1306400.0,2403600.0,8833200.0,1231400.0,2518300.0,7401100.0,1311300.0,2311100.0,7527800.0,1319700.0,2428900.0,6.479,1.908,5.3125,6.4155,2.0933,5.2638,6.7502,2.8533,5.7004,7.0572,3.4934,6.0844,6.4006,2.4194,5.2565,6.4989,1.9536,5.3397,6.5278,1.9774,5.3619,100
RocketTile_140,3.0,28.0,1024.0,32.0,2.0,32.0,8.0,0.0,32.0,1.0,20.0,2.0,29712.276,29712.276,29712.276,29712.276,29712.276,4847300.0,986130.0,1711600.0,4821800.0,976690.0,1696000.0,73906000.0,46434000.0,57945000.0,72650000.0,47258000.0,57765000.0,4845200.0,985710.0,1710700.0,6.5266,1.9543,5.359,6.4529,2.1507,5.3087,-178.6293,-365.0809,-219.0053,7.0559,3.4843,6.0822,6.4224,2.4602,5.2824,6.544,1.9891,5.3797,6.5662,2.0127,5.3997,100
RocketTile_141,0.0,0.0,1024.0,32.0,2.0,8.0,4.0,1.0,64.0,4.0,28.0,2.0,46901.9074,46901.9074,46901.9074,46901.9074,46901.9074,7225800.0,1236500.0,2277100.0,7192500.0,1225200.0,2257900.0,8392800.0,1152200.0,2357000.0,7130300.0,1226600.0,2178300.0,7222300.0,1235800.0,2275500.0,6.6183,2.1644,5.476,6.5485,2.3563,5.4298,6.641,2.6483,5.5691,7.0896,3.5766,6.1348,6.5163,2.6534,5.3999,6.6345,2.1908,5.4969,6.6555,2.2336,5.517,100
RocketTile_142,3.0,0.0,128.0,32.0,4.0,24.0,4.0,0.0,64.0,4.0,4.0,1.0,51996.996,51996.996,51996.996,51996.996,51996.996,8118800.0,1394700.0,2539400.0,8095300.0,1387200.0,2526200.0,9112100.0,1325800.0,2609600.0,8045000.0,1373200.0,2458700.0,8114700.0,1393800.0,2537500.0,6.6018,2.131,5.456,6.5512,2.347,5.4302,6.669,2.6859,5.5992,7.0515,3.4759,6.0769,6.4768,2.545,5.3429,6.6163,2.1617,5.4745,6.6382,2.18,5.4933,100
RocketTile_143,6.0,42.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,31057.1842,31057.1842,31057.1842,31057.1842,31057.1842,4826600.0,848450.0,1560500.0,4795500.0,837980.0,1542000.0,6009000.0,782680.0,1663700.0,4745600.0,852470.0,1480100.0,4824400.0,847840.0,1559300.0,6.4945,1.9199,5.326,6.434,2.1407,5.2905,6.684,2.7199,5.6163,7.0518,3.4802,6.0766,6.4181,2.4407,5.2727,6.5097,1.9499,5.3435,6.5407,1.987,5.373,100
RocketTile_144,9.0,42.0,512.0,32.0,4.0,16.0,8.0,0.0,64.0,1.0,8.0,2.0,40244.9731,40244.9731,40244.9731,40244.9731,40244.9731,6618300.0,1266900.0,2241500.0,6594700.0,1256900.0,2225800.0,7857100.0,1192000.0,2343600.0,6556400.0,1248500.0,2155900.0,6615400.0,1266300.0,2240100.0,6.5168,1.9879,5.3587,6.4665,2.2125,5.335,6.7326,2.8792,5.6931,7.083,3.5564,6.123,6.4476,2.5088,5.3157,6.5308,2.0161,5.3771,6.5646,2.0537,5.4079,100
RocketTile_145,3.0,42.0,1024.0,32.0,2.0,28.0,8.0,0.0,32.0,2.0,16.0,2.0,33815.3458,33815.3458,33815.3458,33815.3458,33815.3458,5532300.0,1121700.0,1941300.0,5504400.0,1111000.0,1924300.0,74583000.0,46556000.0,58163000.0,73294000.0,47385000.0,57980000.0,5529700.0,1121200.0,1940100.0,6.5261,1.9909,5.3678,6.4664,2.2184,5.3327,-178.6032,-365.0358,-218.9725,7.0506,3.4652,6.0725,6.4462,2.4979,5.3107,6.5479,2.0328,5.3941,6.5682,2.054,5.4099,100
RocketTile_146,0.0,56.0,1024.0,32.0,1.0,28.0,8.0,1.0,32.0,2.0,32.0,2.0,29834.4384,29834.4384,29834.4384,29834.4384,29834.4384,4634500.0,864200.0,1556600.0,4605900.0,852990.0,1538100.0,5881300.0,789700.0,1662700.0,4540300.0,869260.0,1468100.0,4632500.0,863620.0,1555500.0,6.6171,2.195,5.4814,6.5513,2.33,5.4226,6.7071,2.7599,5.6375,7.0505,3.464,6.0722,6.4815,2.5914,5.3556,6.6305,2.2203,5.4962,6.6677,2.2595,5.5312,100
RocketTile_147,3.0,28.0,0.0,64.0,4.0,8.0,4.0,0.0,64.0,4.0,28.0,3.0,61834.5302,61834.5302,61834.5302,61834.5302,61834.5302,9996100.0,1613700.0,3038000.0,9968900.0,1605000.0,3023000.0,11053000.0,1539700.0,3110900.0,9919800.0,1593000.0,2951000.0,9991100.0,1612600.0,3035600.0,6.6474,2.2157,5.5178,6.5846,2.388,5.4712,6.751,2.8898,5.7093,7.0865,3.5689,6.1266,6.4823,2.592,5.3575,6.6606,2.2431,5.5312,6.6921,2.2779,5.5622,100
RocketTile_148,9.0,56.0,128.0,64.0,4.0,32.0,4.0,0.0,32.0,2.0,8.0,2.0,49574.1312,49574.1312,49574.1312,49574.1312,49574.1312,8128800.0,1326200.0,2496900.0,8086700.0,1315100.0,2474900.0,9315000.0,1246600.0,2580700.0,8016800.0,1316800.0,2396300.0,8124800.0,1325400.0,2495000.0,6.5503,2.0194,5.3941,6.4659,2.1879,5.33,6.7219,2.8203,5.6626,7.0592,3.4929,6.0866,6.4456,2.5071,5.3118,6.5635,2.0482,5.4116,6.5894,2.0753,5.4342,100
RocketTile_149,9.0,56.0,256.0,32.0,2.0,4.0,8.0,0.0,32.0,4.0,8.0,2.0,40999.5619,40999.5619,40999.5619,40999.5619,40999.5619,6505500.0,1251700.0,2208400.0,6472400.0,1241600.0,2190800.0,7787400.0,1176800.0,2316500.0,6488600.0,1248700.0,2133100.0,6502500.0,1251100.0,2207000.0,6.5511,2.0623,5.395,6.4904,2.247,5.3545,6.7514,2.872,5.7062,7.0768,3.5176,6.1097,6.4741,2.5884,5.347,6.5673,2.0967,5.4174,6.5923,2.1231,5.4383,100
RocketTile_150,12.0,56.0,0.0,64.0,1.0,24.0,8.0,0.0,64.0,1.0,28.0,3.0,27595.0224,27595.0224,27595.0224,27595.0224,27595.0224,4340600.0,773970.0,1423900.0,4320000.0,766800.0,1411700.0,5373600.0,725150.0,1522900.0,4304500.0,777340.0,1371200.0,4338800.0,773650.0,1423200.0,6.546,2.0086,5.3863,6.4814,2.1996,5.3436,6.6919,2.7773,5.6406,7.083,3.5604,6.1213,6.4642,2.5247,5.3333,6.5621,2.0425,5.4069,6.588,2.0686,5.4308,100
RocketTile_151,9.0,42.0,1024.0,32.0,4.0,16.0,8.0,1.0,32.0,2.0,20.0,3.0,47437.4794,47437.4794,47437.4794,47437.4794,47437.4794,8102300.0,1667000.0,2891200.0,8067700.0,1653800.0,2869300.0,77381000.0,47080000.0,59123000.0,75859000.0,47938000.0,58904000.0,8098800.0,1666300.0,2889600.0,6.4804,1.8713,5.3025,6.402,2.0469,5.2429,-178.7066,-364.9673,-219.0826,7.051,3.4781,6.0754,6.3924,2.406,5.2458,6.4978,1.9078,5.3241,6.5192,1.9304,5.3433,100
RocketTile_152,0.0,56.0,1024.0,64.0,4.0,4.0,8.0,1.0,64.0,4.0,12.0,1.0,61573.7074,61573.7074,61573.7074,61573.7074,61573.7074,9636700.0,1447700.0,2787900.0,9600900.0,1436500.0,2768100.0,10859000.0,1363300.0,2874500.0,9543500.0,1432700.0,2687000.0,9632000.0,1446800.0,2785800.0,6.531,2.0252,5.37,6.4952,2.2747,5.3629,6.7047,2.7638,5.641,7.051,3.482,6.0761,6.4849,2.5974,5.3601,6.5495,2.0643,5.3931,6.5791,2.0978,5.4212,100
RocketTile_153,3.0,28.0,1024.0,64.0,1.0,28.0,4.0,0.0,32.0,2.0,32.0,3.0,32054.7845,32054.7845,32054.7845,32054.7845,32054.7845,5298700.0,1078600.0,1878100.0,5273300.0,1069400.0,1862500.0,74345000.0,46519000.0,58103000.0,73084000.0,47346000.0,57922000.0,5297400.0,1078300.0,1877200.0,6.6872,2.3074,5.5637,6.6166,2.4332,5.5022,-178.5988,-364.6083,-218.8892,7.0542,3.4922,6.0824,6.4922,2.6281,5.3706,6.7028,2.3402,5.5829,6.7133,2.3493,5.59,100
RocketTile_154,0.0,56.0,0.0,32.0,2.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,30564.2938,30564.2938,30564.2938,30564.2938,30564.2938,4826300.0,892210.0,1611600.0,4793400.0,881170.0,1592900.0,6050600.0,815780.0,1714400.0,4760400.0,896750.0,1531200.0,4824300.0,891840.0,1610700.0,6.6051,2.1182,5.4625,6.5272,2.286,5.4026,6.638,2.6457,5.5575,7.0653,3.5047,6.096,6.4891,2.5234,5.3551,6.6213,2.1527,5.4834,6.6426,2.176,5.501,100
RocketTile_155,0.0,14.0,1024.0,64.0,4.0,20.0,4.0,0.0,64.0,4.0,16.0,2.0,60445.9008,60445.9008,60445.9008,60445.9008,60445.9008,9648200.0,1498700.0,2856100.0,9616100.0,1490200.0,2840400.0,10668000.0,1427700.0,2925100.0,9552300.0,1477000.0,2766300.0,9643600.0,1497800.0,2854100.0,6.512,1.9224,5.3399,6.4371,2.1098,5.2863,6.761,2.9048,5.7239,7.0849,3.5488,6.1258,6.394,2.4163,5.2493,6.5271,1.957,5.3589,6.5467,1.9757,5.3755,100
RocketTile_156,6.0,0.0,128.0,64.0,1.0,8.0,4.0,1.0,32.0,1.0,24.0,2.0,27284.9242,27284.9242,27284.9242,27284.9242,27284.9242,4230700.0,730610.0,1358900.0,4199600.0,720160.0,1341000.0,5438900.0,660710.0,1462600.0,4146000.0,730130.0,1274800.0,4228800.0,730090.0,1357900.0,6.5179,1.975,5.3581,6.4652,2.202,5.3309,6.6898,2.7419,5.6238,7.072,3.5223,6.106,6.4325,2.4754,5.294,6.5362,2.0139,5.3807,6.561,2.0386,5.4014,100
RocketTile_157,3.0,0.0,0.0,32.0,1.0,24.0,4.0,1.0,64.0,1.0,16.0,2.0,27401.9976,27401.9976,27401.9976,27401.9976,27401.9976,4190000.0,740680.0,1371500.0,4157600.0,729350.0,1351500.0,5392800.0,665890.0,1463700.0,4097900.0,742960.0,1277700.0,4188000.0,740100.0,1370400.0,6.4746,1.9005,5.3044,6.4089,2.093,5.2582,6.7415,2.8396,5.6846,7.0488,3.4724,6.0717,6.4123,2.4363,5.2713,6.4927,1.9368,5.3266,6.5169,1.9583,5.3458,100
RocketTile_158,3.0,42.0,512.0,64.0,1.0,16.0,4.0,0.0,32.0,1.0,28.0,3.0,28201.32,28201.32,28201.32,28201.32,28201.32,4606100.0,886670.0,1587500.0,4576300.0,876240.0,1570000.0,5793300.0,819250.0,1688100.0,4537300.0,878680.0,1507800.0,4604100.0,886170.0,1586500.0,6.5336,2.0171,5.3789,6.463,2.2061,5.3318,6.6983,2.7655,5.6375,7.083,3.5683,6.1214,6.4782,2.5737,5.3527,6.5503,2.0521,5.3998,6.5738,2.0751,5.4187,100
RocketTile_159,6.0,28.0,1024.0,32.0,2.0,8.0,4.0,0.0,64.0,1.0,20.0,1.0,29834.4384,29834.4384,29834.4384,29834.4384,29834.4384,4654700.0,875360.0,1549800.0,4633300.0,866440.0,1535200.0,73695000.0,46324000.0,57781000.0,72461000.0,47146000.0,57604000.0,4652600.0,874930.0,1548900.0,6.6111,2.1434,5.4742,6.559,2.3421,5.4394,-178.6405,-364.5615,-218.8067,7.0524,3.4725,6.0757,6.4978,2.5475,5.3677,6.6294,2.1808,5.4967,6.6641,2.2209,5.5275,100
RocketTile_160,6.0,14.0,256.0,32.0,1.0,20.0,8.0,1.0,32.0,4.0,4.0,2.0,38205.9691,38205.9691,38205.9691,38205.9691,38205.9691,6025200.0,1159800.0,2056800.0,5988500.0,1147500.0,2035400.0,7308200.0,1078500.0,2153700.0,5937300.0,1158200.0,1954000.0,6023700.0,1159000.0,2055300.0,6.6154,2.1624,5.4763,6.5649,2.3666,5.4481,6.6934,2.815,5.6459,7.0786,3.5887,6.1259,6.5053,2.5806,5.3799,6.6389,2.2129,5.5063,6.6641,2.2385,5.5285,100
RocketTile_161,9.0,28.0,1024.0,32.0,4.0,4.0,4.0,1.0,64.0,1.0,32.0,1.0,41402.6842,41402.6842,41402.6842,41402.6842,41402.6842,6801100.0,1280000.0,2275800.0,6767500.0,1267100.0,2254700.0,75896000.0,46705000.0,58486000.0,74532000.0,47547000.0,58289000.0,6798000.0,1279400.0,2274400.0,6.5117,1.9807,5.3503,6.4472,2.1685,5.3062,-178.5512,-364.9405,-218.9153,7.0526,3.4747,6.0766,6.4293,2.4705,5.2897,6.5292,2.0203,5.3735,6.5498,2.0389,5.389,100
RocketTile_162,6.0,14.0,1024.0,32.0,2.0,28.0,4.0,1.0,64.0,2.0,12.0,2.0,39126.2227,39126.2227,39126.2227,39126.2227,39126.2227,6293100.0,1178900.0,2104300.0,6251900.0,1165700.0,2081800.0,75510000.0,46598000.0,58334000.0,74031000.0,47452000.0,58122000.0,6290300.0,1178300.0,2103000.0,6.6057,2.1304,5.4646,6.5627,2.3555,5.4446,-178.7376,-365.3228,-219.1703,7.083,3.5596,6.1215,6.5286,2.6316,5.4055,6.6168,2.1549,5.4788,6.6581,2.2158,5.5195,100
RocketTile_163,3.0,0.0,0.0,32.0,4.0,28.0,8.0,0.0,32.0,2.0,20.0,3.0,41663.124,41663.124,41663.124,41663.124,41663.124,6993200.0,1398100.0,2445000.0,6965900.0,1388900.0,2429700.0,8099300.0,1329100.0,2534500.0,6913200.0,1382500.0,2365600.0,6989900.0,1397400.0,2443400.0,6.5,1.9209,5.3306,6.432,2.1138,5.2842,6.6967,2.7552,5.6358,7.0564,3.4844,6.0836,6.404,2.427,5.2611,6.5182,1.9583,5.3524,6.5468,1.9908,5.3788,100
RocketTile_164,12.0,28.0,256.0,32.0,2.0,12.0,4.0,1.0,32.0,1.0,16.0,3.0,33430.2811,33430.2811,33430.2811,33430.2811,33430.2811,5495600.0,1084000.0,1924400.0,5456900.0,1071300.0,1902500.0,6795200.0,996550.0,2025500.0,5402500.0,1085400.0,1826300.0,5493100.0,1083500.0,1923300.0,6.5471,2.0345,5.3899,6.4753,2.2163,5.3392,6.7324,2.8143,5.6757,7.0552,3.4827,6.0809,6.4497,2.5358,5.3156,6.5652,2.0726,5.412,6.5915,2.1019,5.4345,100
RocketTile_165,12.0,14.0,0.0,32.0,1.0,16.0,4.0,1.0,64.0,1.0,8.0,3.0,28694.1557,28694.1557,28694.1557,28694.1557,28694.1557,4549500.0,856480.0,1562000.0,4515200.0,845580.0,1543200.0,5703300.0,795160.0,1658900.0,4511900.0,873800.0,1488900.0,4547400.0,855800.0,1560800.0,6.5987,2.0941,5.451,6.5308,2.2789,5.4015,6.7674,2.9077,5.7258,7.0803,3.557,6.1226,6.485,2.5278,5.3541,6.618,2.1356,5.476,6.6369,2.1549,5.4906,100
RocketTile_166,3.0,42.0,128.0,64.0,2.0,20.0,8.0,0.0,32.0,1.0,4.0,2.0,32769.8654,32769.8654,32769.8654,32769.8654,32769.8654,5167300.0,861580.0,1611200.0,5137900.0,851430.0,1594200.0,6328200.0,793290.0,1709300.0,5099100.0,857030.0,1535800.0,5164900.0,861110.0,1610200.0,6.5984,2.1287,5.4495,6.5211,2.3007,5.3935,6.6791,2.7065,5.6068,7.0508,3.4704,6.0749,6.508,2.6339,5.3859,6.6159,2.1656,5.4716,6.6351,2.1827,5.4869,100
RocketTile_167,3.0,14.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,16.0,2.0,31057.1842,31057.1842,31057.1842,31057.1842,31057.1842,4825000.0,848200.0,1560000.0,4792800.0,837760.0,1541300.0,6009000.0,782680.0,1663700.0,4745600.0,852470.0,1480100.0,4822800.0,847600.0,1558800.0,6.502,1.9348,5.3338,6.431,2.1358,5.2851,6.684,2.7199,5.6163,7.0518,3.4802,6.0766,6.4181,2.4407,5.2727,6.5168,1.9665,5.3534,6.539,1.9891,5.3717,100
RocketTile_168,12.0,56.0,0.0,64.0,4.0,24.0,4.0,1.0,32.0,2.0,12.0,2.0,50303.5214,50303.5214,50303.5214,50303.5214,50303.5214,8220300.0,1343900.0,2529900.0,8184700.0,1331400.0,2508500.0,9442700.0,1258900.0,2615100.0,8133500.0,1337000.0,2428600.0,8216600.0,1343100.0,2528200.0,6.6051,2.1628,5.4626,6.5402,2.3245,5.4156,6.7048,2.7907,5.6554,7.0831,3.559,6.1217,6.4977,2.5654,5.3665,6.6232,2.2005,5.4865,6.6506,2.23,5.5099,100
RocketTile_169,12.0,14.0,512.0,32.0,4.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,41258.7432,41258.7432,41258.7432,41258.7432,41258.7432,6867500.0,1330800.0,2353400.0,6826000.0,1318400.0,2331300.0,8207100.0,1240300.0,2454800.0,6760300.0,1320800.0,2245600.0,6864600.0,1330200.0,2352100.0,6.5178,1.9632,5.3524,6.4656,2.1839,5.3263,6.6178,2.6731,5.5508,7.0833,3.5687,6.1217,6.4216,2.4564,5.2833,6.5348,2.0028,5.3752,6.5675,2.0396,5.4045,100
RocketTile_170,3.0,28.0,1024.0,32.0,4.0,12.0,8.0,0.0,32.0,1.0,4.0,2.0,38756.808,38756.808,38756.808,38756.808,38756.808,6541600.0,1332500.0,2303300.0,6515900.0,1323500.0,2289400.0,75622000.0,46769000.0,58532000.0,74321000.0,47594000.0,58346000.0,6538500.0,1331900.0,2301900.0,6.5639,2.0755,5.4253,6.5205,2.2832,5.3935,-178.6262,-364.8221,-218.9766,7.0569,3.4901,6.0839,6.4567,2.5428,5.3298,6.5791,2.1121,5.4477,6.6181,2.1375,5.4709,100
RocketTile_171,6.0,14.0,0.0,32.0,4.0,4.0,8.0,0.0,64.0,1.0,32.0,3.0,39452.0803,39452.0803,39452.0803,39452.0803,39452.0803,6567400.0,1273900.0,2261500.0,6542800.0,1265700.0,2246800.0,7618300.0,1213600.0,2346300.0,6505700.0,1267200.0,2190000.0,6564600.0,1273300.0,2260300.0,6.5221,1.9505,5.3555,6.4549,2.1338,5.3071,6.6942,2.733,5.626,7.0494,3.4744,6.0732,6.4283,2.4626,5.2889,6.5383,1.9854,5.3763,6.5677,2.0177,5.4019,100
RocketTile_172,12.0,56.0,256.0,32.0,4.0,20.0,4.0,0.0,32.0,4.0,20.0,3.0,51358.6598,51358.6598,51358.6598,51358.6598,51358.6598,8549300.0,1707900.0,2982400.0,8518000.0,1697300.0,2963900.0,9913700.0,1628300.0,3098900.0,8507800.0,1699500.0,2895000.0,8545300.0,1707000.0,2980500.0,6.5233,1.9905,5.3612,6.4617,2.1865,5.3211,6.7055,2.7527,5.6402,7.0522,3.4731,6.0756,6.4362,2.4905,5.3013,6.5433,2.0341,5.3875,6.5611,2.0474,5.3996,100
RocketTile_173,9.0,42.0,256.0,32.0,1.0,24.0,8.0,1.0,32.0,1.0,32.0,2.0,28044.3557,28044.3557,28044.3557,28044.3557,28044.3557,4366500.0,801440.0,1467300.0,4325700.0,788480.0,1443200.0,5666100.0,727040.0,1571300.0,4326300.0,816230.0,1377500.0,4366300.0,801010.0,1466500.0,6.5248,2.0047,5.3631,6.4617,2.1951,5.3204,6.7174,2.7781,5.6564,7.0495,3.4682,6.0731,6.4555,2.5423,5.3233,6.5423,2.0428,5.3856,6.5703,2.0748,5.4116,100
RocketTile_174,0.0,42.0,0.0,64.0,2.0,24.0,4.0,0.0,64.0,4.0,16.0,1.0,46472.7931,46472.7931,46472.7931,46472.7931,46472.7931,7005300.0,1048900.0,2013600.0,6980100.0,1040400.0,1999300.0,8153000.0,984090.0,2114600.0,6961600.0,1031700.0,1941400.0,7001700.0,1048200.0,2012000.0,6.546,2.0073,5.3852,6.4696,2.1971,5.3313,6.7316,2.8158,5.6749,7.0519,3.4801,6.0777,6.4459,2.5106,5.3101,6.5668,2.0505,5.4111,6.5801,2.0602,5.4206,100
RocketTile_175,3.0,56.0,512.0,64.0,4.0,20.0,8.0,0.0,32.0,4.0,32.0,2.0,57185.3002,57185.3002,57185.3002,57185.3002,57185.3002,9390000.0,1612100.0,2957600.0,9358100.0,1602000.0,2940300.0,10644000.0,1537600.0,3060900.0,9323400.0,1598300.0,2871500.0,9385300.0,1611100.0,2955400.0,6.4634,1.8597,5.2941,6.4305,2.0906,5.2797,6.6872,2.731,5.6189,7.0494,3.4742,6.073,6.4056,2.4163,5.2603,6.4807,1.8973,5.3167,6.5325,1.9593,5.3642,100
RocketTile_176,9.0,0.0,512.0,32.0,1.0,20.0,8.0,0.0,64.0,4.0,16.0,1.0,38505.6158,38505.6158,38505.6158,38505.6158,38505.6158,5627700.0,895940.0,1677900.0,5606700.0,889180.0,1665800.0,6627600.0,844960.0,1767600.0,5564800.0,891600.0,1615100.0,5625200.0,895470.0,1676800.0,6.5726,2.0588,5.4163,6.512,2.2564,5.3758,6.7092,2.7553,5.6489,7.0531,3.4805,6.0778,6.4392,2.4429,5.2902,6.5897,2.0965,5.439,6.6174,2.1274,5.4625,100
RocketTile_177,12.0,56.0,512.0,32.0,1.0,8.0,8.0,0.0,64.0,2.0,4.0,3.0,33622.5398,33622.5398,33622.5398,33622.5398,33622.5398,5360900.0,1003400.0,1812700.0,5326400.0,992720.0,1792400.0,6566100.0,935470.0,1908800.0,5266300.0,1004900.0,1724200.0,5358500.0,1002800.0,1811400.0,6.4879,1.8881,5.3145,6.4224,2.0887,5.269,6.6535,2.6478,5.5747,7.0515,3.4725,6.075,6.3501,2.3325,5.1942,6.5072,1.9295,5.3396,6.5332,1.9564,5.3613,100
RocketTile_178,0.0,42.0,1024.0,64.0,1.0,16.0,8.0,0.0,32.0,2.0,24.0,1.0,27111.7627,27111.7627,27111.7627,27111.7627,27111.7627,4046800.0,670830.0,1248400.0,4025800.0,663740.0,1236300.0,5081400.0,617510.0,1338100.0,3989300.0,663670.0,1180700.0,4045300.0,670560.0,1247700.0,6.601,2.0966,5.4528,6.5482,2.311,5.4223,6.6756,2.7074,5.6041,7.0591,3.4898,6.0875,6.4796,2.5383,5.3493,6.6195,2.1364,5.4763,6.6429,2.1575,5.4945,100
RocketTile_179,6.0,28.0,1024.0,64.0,2.0,8.0,4.0,0.0,32.0,1.0,8.0,1.0,31907.7792,31907.7792,31907.7792,31907.7792,31907.7792,5039500.0,870760.0,1588900.0,5016600.0,861280.0,1574200.0,74075000.0,46321000.0,57822000.0,72855000.0,47143000.0,57648000.0,5037000.0,870270.0,1587800.0,6.4722,1.8574,5.2966,6.4147,2.0677,5.2574,-178.6453,-364.7908,-218.8234,7.0829,3.5585,6.1213,6.3947,2.4106,5.2471,6.4889,1.8936,5.3172,6.5182,1.9218,5.3406,100
RocketTile_180,3.0,42.0,512.0,32.0,1.0,28.0,8.0,0.0,64.0,2.0,16.0,2.0,31700.1989,31700.1989,31700.1989,31700.1989,31700.1989,4858400.0,883590.0,1592200.0,4831500.0,873450.0,1575500.0,6023700.0,818900.0,1692200.0,4800500.0,873120.0,1515000.0,4856100.0,883010.0,1591000.0,6.485,1.8993,5.3094,6.4338,2.1129,5.2837,6.7419,2.8438,5.694,7.0791,3.5309,6.1149,6.4155,2.4389,5.2709,6.5024,1.9349,5.3312,6.533,1.9684,5.361,100
RocketTile_181,0.0,14.0,1024.0,64.0,4.0,12.0,8.0,1.0,32.0,2.0,12.0,3.0,51571.0008,51571.0008,51571.0008,51571.0008,51571.0008,8630400.0,1478900.0,2752900.0,8591600.0,1467600.0,2731500.0,9804800.0,1386500.0,2816300.0,8478600.0,1465000.0,2629400.0,8626500.0,1478200.0,2751200.0,6.5408,1.9955,5.3801,6.4872,2.2102,5.3491,6.6949,2.7337,5.629,7.051,3.475,6.075,6.447,2.5056,5.3115,6.5588,2.0356,5.4037,6.5882,2.0693,5.4305,100
RocketTile_182,6.0,0.0,256.0,32.0,2.0,4.0,8.0,1.0,32.0,2.0,4.0,2.0,33794.388,33794.388,33794.388,33794.388,33794.388,5305800.0,1001400.0,1787000.0,5275000.0,991460.0,1769700.0,6536100.0,929670.0,1894400.0,5247100.0,1001000.0,1709600.0,5303600.0,1000900.0,1786000.0,6.5176,1.9871,5.3542,6.4375,2.1611,5.2933,6.6983,2.7494,5.6333,7.0494,3.4751,6.0731,6.4724,2.5689,5.3427,6.5319,2.019,5.3733,6.554,2.0378,5.3902,100
