Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_126,6.0,0.0,512.0,32.0,2.0,32.0,4.0,0.0,64.0,1.0,28.0,3.0,32431.86,32431.86,32431.86,32431.86,32431.86,103450000.0,41354000.0,61365000.0,100690000.0,40982000.0,60478000.0,72532000.0,35216000.0,50143000.0,99635000.0,37103000.0,57421000.0,103430000.0,41345000.0,61353000.0,-0.2242,-0.4533,-0.2942,-0.2397,-0.4272,-0.2982,-0.6557,-1.2437,-0.8423,-0.3588,-0.7637,-0.4827,-0.222,-0.4144,-0.2824,-0.2239,-0.4536,-0.2943,-0.2131,-0.435,-0.2752,4000
RocketTile_127,3.0,28.0,256.0,32.0,2.0,8.0,4.0,0.0,64.0,2.0,16.0,2.0,37956.5827,37956.5827,37956.5827,37956.5827,37956.5827,110630000.0,44325000.0,65140000.0,107660000.0,43868000.0,64172000.0,77285000.0,37074000.0,52272000.0,108140000.0,39172000.0,61090000.0,110610000.0,44317000.0,65128000.0,-0.3028,-0.5096,-0.3691,-0.3013,-0.5073,-0.3691,-0.743,-1.3737,-0.9515,-0.3852,-0.8059,-0.5115,-0.2625,-0.4222,-0.3185,-0.3025,-0.5089,-0.3683,-0.2831,-0.4944,-0.3501,4000
RocketTile_128,6.0,14.0,512.0,64.0,2.0,32.0,8.0,0.0,32.0,4.0,16.0,2.0,46070.1086,46070.1086,46070.1086,46070.1086,46070.1086,135200000.0,56193000.0,82007000.0,131250000.0,55638000.0,80799000.0,96408000.0,47888000.0,66337000.0,130650000.0,50604000.0,76925000.0,135170000.0,56180000.0,81987000.0,-0.3143,-0.4992,-0.3738,-0.3002,-0.4874,-0.3594,-1.0465,-1.7762,-1.2858,-0.3473,-0.772,-0.4774,-0.2448,-0.4175,-0.2963,-0.3139,-0.4979,-0.3733,-0.2798,-0.4783,-0.3413,4000
RocketTile_129,12.0,56.0,1024.0,32.0,1.0,8.0,8.0,0.0,64.0,1.0,12.0,2.0,30035.8354,30035.8354,30035.8354,30035.8354,30035.8354,106070000.0,40567000.0,61317000.0,102540000.0,39957000.0,60130000.0,2784200000.0,1852400000.0,2291100000.0,2822000000.0,1856400000.0,2303800000.0,106050000.0,40557000.0,61303000.0,-0.2815,-0.4948,-0.3468,-0.2833,-0.4943,-0.3514,-188.2785,-373.6255,-228.3014,-0.3705,-0.7713,-0.4994,-0.2507,-0.4176,-0.3008,-0.2813,-0.4941,-0.3464,-0.2683,-0.4804,-0.334,4000
RocketTile_130,0.0,42.0,1024.0,32.0,4.0,8.0,8.0,1.0,32.0,2.0,8.0,2.0,45245.7518,45245.7518,45245.7518,45245.7518,45245.7518,138780000.0,60305000.0,86057000.0,135370000.0,59753000.0,84893000.0,101130000.0,50693000.0,70448000.0,135030000.0,54580000.0,81074000.0,138750000.0,60294000.0,86041000.0,-0.2344,-0.4507,-0.2884,-0.2322,-0.4471,-0.3033,-0.8102,-1.4139,-1.0018,-0.3527,-0.7921,-0.4762,-0.2321,-0.4279,-0.2932,-0.234,-0.4506,-0.2876,-0.2085,-0.4233,-0.2748,4000
RocketTile_131,6.0,14.0,256.0,32.0,2.0,24.0,4.0,1.0,64.0,1.0,4.0,3.0,37208.6698,37208.6698,37208.6698,37208.6698,37208.6698,126260000.0,49167000.0,74358000.0,122530000.0,48600000.0,73155000.0,85498000.0,40034000.0,57847000.0,120430000.0,42984000.0,68403000.0,126240000.0,49159000.0,74345000.0,-0.3119,-0.5181,-0.3724,-0.3105,-0.5352,-0.3789,-0.881,-1.4711,-1.083,-0.3497,-0.7943,-0.4854,-0.2814,-0.4428,-0.3378,-0.3114,-0.5178,-0.3722,-0.3001,-0.5045,-0.3561,4000
RocketTile_132,12.0,56.0,512.0,64.0,2.0,16.0,8.0,1.0,64.0,2.0,16.0,3.0,47332.9915,47332.9915,47332.9915,47332.9915,47332.9915,142400000.0,57000000.0,84965000.0,138860000.0,56321000.0,83708000.0,99127000.0,45963000.0,66150000.0,139840000.0,49981000.0,79562000.0,142370000.0,56985000.0,84941000.0,-0.2658,-0.4504,-0.323,-0.2592,-0.4496,-0.3182,-0.9255,-1.5992,-1.1544,-0.3641,-0.7706,-0.4893,-0.2336,-0.423,-0.2892,-0.2652,-0.4499,-0.3222,-0.2475,-0.4393,-0.3037,4000
RocketTile_133,3.0,56.0,0.0,64.0,1.0,16.0,8.0,0.0,64.0,4.0,20.0,3.0,45221.5109,45221.5109,45221.5109,45221.5109,45221.5109,122000000.0,51263000.0,74168000.0,118420000.0,50708000.0,72984000.0,86189000.0,42924000.0,59926000.0,116070000.0,45901000.0,68693000.0,121990000.0,51260000.0,74164000.0,-0.3193,-0.5431,-0.3817,-0.2974,-0.5064,-0.3608,-0.9293,-1.5418,-1.1285,-0.3744,-0.794,-0.5078,-0.2245,-0.4169,-0.2856,-0.3178,-0.5426,-0.38,-0.2868,-0.5003,-0.3506,4000
RocketTile_134,3.0,28.0,256.0,32.0,4.0,28.0,8.0,0.0,64.0,4.0,24.0,1.0,55990.6805,55990.6805,55990.6805,55990.6805,55990.6805,148130000.0,64319000.0,91266000.0,144560000.0,63741000.0,90118000.0,111790000.0,55376000.0,76535000.0,142110000.0,57790000.0,85198000.0,148090000.0,64302000.0,91240000.0,-0.3089,-0.5277,-0.3707,-0.3127,-0.5291,-0.382,-1.0533,-1.7694,-1.2808,-0.3532,-0.7526,-0.4762,-0.2623,-0.4389,-0.3157,-0.3082,-0.5276,-0.3697,-0.2785,-0.4932,-0.3468,4000
RocketTile_135,12.0,42.0,512.0,32.0,4.0,16.0,8.0,1.0,64.0,1.0,28.0,3.0,47308.2034,47308.2034,47308.2034,47308.2034,47308.2034,157750000.0,66478000.0,97164000.0,153570000.0,65728000.0,95699000.0,114540000.0,55392000.0,78491000.0,155390000.0,59599000.0,92084000.0,157720000.0,66466000.0,97145000.0,-0.3005,-0.48,-0.3587,-0.282,-0.4706,-0.3422,-1.0469,-1.6099,-1.2307,-0.4101,-0.8629,-0.5535,-0.2713,-0.4384,-0.3261,-0.3003,-0.479,-0.3583,-0.2705,-0.4556,-0.3302,4000
RocketTile_136,9.0,28.0,512.0,32.0,2.0,20.0,8.0,0.0,64.0,1.0,28.0,1.0,31846.7117,31846.7117,31846.7117,31846.7117,31846.7117,98937000.0,36828000.0,55627000.0,95961000.0,36408000.0,54747000.0,64744000.0,29899000.0,42466000.0,97302000.0,32142000.0,52344000.0,98920000.0,36820000.0,55615000.0,-0.2699,-0.4761,-0.3322,-0.2785,-0.4871,-0.3486,-0.7922,-1.3923,-0.9866,-0.353,-0.771,-0.4744,-0.2614,-0.4119,-0.3134,-0.2695,-0.4746,-0.3316,-0.2527,-0.4654,-0.3198,4000
RocketTile_137,9.0,42.0,512.0,64.0,4.0,20.0,4.0,1.0,32.0,2.0,24.0,3.0,56657.088,56657.088,56657.088,56657.088,56657.088,173530000.0,70530000.0,105430000.0,169470000.0,69807000.0,104140000.0,124130000.0,59629000.0,84403000.0,166000000.0,64056000.0,98536000.0,173500000.0,70517000.0,105410000.0,-0.3389,-0.5299,-0.3955,-0.3422,-0.5419,-0.4048,-1.1386,-1.6769,-1.3326,-0.3634,-0.7963,-0.4822,-0.2664,-0.4389,-0.3198,-0.3384,-0.5292,-0.395,-0.3146,-0.5074,-0.3726,4000
RocketTile_138,9.0,0.0,0.0,32.0,1.0,32.0,4.0,1.0,64.0,4.0,4.0,2.0,45372.1824,45372.1824,45372.1824,45372.1824,45372.1824,123950000.0,50698000.0,73740000.0,119690000.0,49941000.0,72216000.0,84237000.0,40920000.0,57476000.0,117850000.0,44331000.0,67644000.0,123900000.0,50671000.0,73701000.0,-0.28,-0.4888,-0.3462,-0.2829,-0.4774,-0.3459,-0.9907,-1.7169,-1.2368,-0.3993,-0.8039,-0.5307,-0.2352,-0.4249,-0.2913,-0.2792,-0.4888,-0.3454,-0.2585,-0.4612,-0.3221,4000
RocketTile_139,6.0,14.0,512.0,64.0,1.0,16.0,4.0,1.0,64.0,4.0,12.0,3.0,50017.3085,50017.3085,50017.3085,50017.3085,50017.3085,143840000.0,59242000.0,87299000.0,139640000.0,58479000.0,85866000.0,102610000.0,49719000.0,70144000.0,141220000.0,52940000.0,82296000.0,143780000.0,59218000.0,87264000.0,-0.3045,-0.5429,-0.3682,-0.3039,-0.5379,-0.3708,-1.1261,-1.865,-1.3735,-0.3817,-0.7767,-0.5056,-0.2714,-0.4544,-0.3262,-0.3046,-0.543,-0.368,-0.2852,-0.5241,-0.3508,4000
RocketTile_140,3.0,28.0,1024.0,32.0,2.0,32.0,8.0,0.0,32.0,1.0,20.0,2.0,32202.1181,32202.1181,32202.1181,32202.1181,32202.1181,116500000.0,44625000.0,67968000.0,113250000.0,44189000.0,67022000.0,2792300000.0,1857600000.0,2297600000.0,2830400000.0,1861300000.0,2310200000.0,116480000.0,44618000.0,67957000.0,-0.3215,-0.5422,-0.3939,-0.3306,-0.5333,-0.4036,-188.1635,-373.7674,-228.5668,-0.3526,-0.8019,-0.4845,-0.2712,-0.4285,-0.3254,-0.321,-0.5413,-0.3936,-0.3108,-0.5256,-0.3823,4000
RocketTile_141,0.0,0.0,1024.0,32.0,2.0,8.0,4.0,1.0,64.0,4.0,28.0,2.0,49340.6136,49340.6136,49340.6136,49340.6136,49340.6136,130720000.0,55425000.0,79736000.0,126970000.0,54833000.0,78477000.0,93439000.0,46177000.0,64328000.0,124820000.0,49132000.0,73532000.0,130670000.0,55402000.0,79702000.0,-0.3103,-0.4996,-0.3679,-0.2852,-0.4922,-0.3512,-0.9649,-1.586,-1.1733,-0.3601,-0.7732,-0.4838,-0.2302,-0.4447,-0.2884,-0.3095,-0.4983,-0.3674,-0.2798,-0.4723,-0.339,4000
RocketTile_142,3.0,0.0,128.0,32.0,4.0,24.0,4.0,0.0,64.0,4.0,4.0,1.0,54206.316,54206.316,54206.316,54206.316,54206.316,139680000.0,60879000.0,86095000.0,136480000.0,60353000.0,85055000.0,105230000.0,53239000.0,72982000.0,134750000.0,56166000.0,81417000.0,139640000.0,60860000.0,86067000.0,-0.2949,-0.5088,-0.364,-0.2884,-0.5095,-0.3568,-1.0092,-1.718,-1.2388,-0.3882,-0.7617,-0.5103,-0.2357,-0.4302,-0.2954,-0.294,-0.5082,-0.3625,-0.2616,-0.4907,-0.3301,4000
RocketTile_143,6.0,42.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,33409.4328,33409.4328,33409.4328,33409.4328,33409.4328,103980000.0,39752000.0,59455000.0,100540000.0,39216000.0,58317000.0,66997000.0,31542000.0,45099000.0,99267000.0,34588000.0,54621000.0,103930000.0,39729000.0,59421000.0,-0.2514,-0.4695,-0.3185,-0.2676,-0.4699,-0.3347,-0.9023,-1.5472,-1.1133,-0.3927,-0.7869,-0.5169,-0.2284,-0.4163,-0.2868,-0.2508,-0.4681,-0.318,-0.2352,-0.4516,-0.3014,4000
RocketTile_144,9.0,42.0,512.0,32.0,4.0,16.0,8.0,0.0,64.0,1.0,8.0,2.0,42647.4,42647.4,42647.4,42647.4,42647.4,135240000.0,55998000.0,81897000.0,131460000.0,55457000.0,80725000.0,99805000.0,47975000.0,67731000.0,132910000.0,50974000.0,78288000.0,135220000.0,55988000.0,81881000.0,-0.3169,-0.5203,-0.3818,-0.3186,-0.522,-0.3852,-0.733,-1.3324,-0.9104,-0.3854,-0.8322,-0.5267,-0.2636,-0.4244,-0.3159,-0.3166,-0.5192,-0.383,-0.2927,-0.5104,-0.3582,4000
RocketTile_145,3.0,42.0,1024.0,32.0,2.0,28.0,8.0,0.0,32.0,2.0,16.0,2.0,36289.6747,36289.6747,36289.6747,36289.6747,36289.6747,123540000.0,50520000.0,74398000.0,119750000.0,49954000.0,73215000.0,2801400000.0,1862500000.0,2304200000.0,2838700000.0,1866100000.0,2316500000.0,123520000.0,50511000.0,74384000.0,-0.3459,-0.5344,-0.4135,-0.3135,-0.4957,-0.378,-187.9597,-374.0344,-228.2945,-0.3841,-0.7876,-0.5075,-0.2655,-0.4274,-0.3194,-0.3458,-0.5342,-0.4133,-0.3296,-0.5169,-0.395,4000
RocketTile_146,0.0,56.0,1024.0,32.0,1.0,28.0,8.0,1.0,32.0,2.0,32.0,2.0,32054.7845,32054.7845,32054.7845,32054.7845,32054.7845,104170000.0,40789000.0,60406000.0,100480000.0,40209000.0,59168000.0,67162000.0,31804000.0,45455000.0,99569000.0,34729000.0,54959000.0,104130000.0,40767000.0,60375000.0,-0.2553,-0.4874,-0.324,-0.2664,-0.4652,-0.3339,-0.9304,-1.6126,-1.1627,-0.3709,-0.7655,-0.4908,-0.243,-0.4285,-0.3045,-0.2546,-0.4874,-0.324,-0.2368,-0.4409,-0.3012,4000
RocketTile_147,3.0,28.0,0.0,64.0,4.0,8.0,4.0,0.0,64.0,4.0,28.0,3.0,64212.8256,64212.8256,64212.8256,64212.8256,64212.8256,157960000.0,69286000.0,98673000.0,154250000.0,68686000.0,97441000.0,124350000.0,61682000.0,85979000.0,153800000.0,64959000.0,94647000.0,157920000.0,69265000.0,98642000.0,-0.2993,-0.5136,-0.365,-0.3479,-0.5759,-0.4238,-1.278,-2.0651,-1.5447,-0.3722,-0.7692,-0.5009,-0.2357,-0.4304,-0.2956,-0.2969,-0.5111,-0.3631,-0.2706,-0.4923,-0.3396,4000
RocketTile_148,9.0,56.0,128.0,64.0,4.0,32.0,4.0,0.0,32.0,2.0,8.0,2.0,51996.996,51996.996,51996.996,51996.996,51996.996,139010000.0,57915000.0,84200000.0,134810000.0,57275000.0,82809000.0,103690000.0,49938000.0,70204000.0,135780000.0,53023000.0,80001000.0,138990000.0,57906000.0,84185000.0,-0.2642,-0.467,-0.3264,-0.2761,-0.4784,-0.3383,-0.86,-1.3931,-1.0063,-0.3645,-0.7865,-0.4948,-0.2401,-0.4252,-0.2998,-0.2639,-0.4665,-0.3261,-0.2487,-0.4571,-0.3118,4000
RocketTile_149,9.0,56.0,256.0,32.0,2.0,4.0,8.0,0.0,32.0,4.0,8.0,2.0,43376.5987,43376.5987,43376.5987,43376.5987,43376.5987,132790000.0,56360000.0,81145000.0,129050000.0,55769000.0,79898000.0,94208000.0,47210000.0,65413000.0,127200000.0,50172000.0,75341000.0,132760000.0,56344000.0,81121000.0,-0.3114,-0.5115,-0.375,-0.3184,-0.5329,-0.3855,-1.0481,-1.77,-1.2807,-0.3893,-0.8041,-0.5182,-0.265,-0.4533,-0.3224,-0.3112,-0.5107,-0.3741,-0.2934,-0.4976,-0.3549,4000
RocketTile_150,12.0,56.0,0.0,64.0,1.0,24.0,8.0,0.0,64.0,1.0,28.0,3.0,29854.1376,29854.1376,29854.1376,29854.1376,29854.1376,95092000.0,36096000.0,54441000.0,91911000.0,35670000.0,53466000.0,62284000.0,29257000.0,42324000.0,90586000.0,31796000.0,50352000.0,95152000.0,36116000.0,54475000.0,-0.2386,-0.436,-0.2898,-0.2302,-0.4438,-0.2906,-0.8312,-1.4628,-1.0425,-0.3728,-0.8048,-0.5072,-0.2336,-0.4155,-0.2913,-0.2382,-0.4361,-0.2893,-0.218,-0.4299,-0.2751,4000
RocketTile_151,9.0,42.0,1024.0,32.0,4.0,16.0,8.0,1.0,32.0,2.0,20.0,3.0,50068.3075,50068.3075,50068.3075,50068.3075,50068.3075,178140000.0,75400000.0,110960000.0,174150000.0,74618000.0,109660000.0,2841900000.0,1883400000.0,2333400000.0,2887100000.0,1888500000.0,2349000000.0,178100000.0,75382000.0,110930000.0,-0.3428,-0.5531,-0.4102,-0.3588,-0.5444,-0.425,-188.0344,-373.963,-228.3567,-0.3763,-0.8116,-0.5147,-0.2762,-0.4611,-0.3327,-0.3422,-0.5526,-0.4094,-0.3312,-0.5368,-0.3963,4000
RocketTile_152,0.0,56.0,1024.0,64.0,4.0,4.0,8.0,1.0,64.0,4.0,12.0,1.0,63947.0232,63947.0232,63947.0232,63947.0232,63947.0232,154070000.0,66021000.0,93957000.0,149620000.0,65320000.0,92521000.0,113150000.0,54865000.0,76380000.0,146110000.0,58573000.0,86442000.0,154030000.0,66003000.0,93930000.0,-0.2836,-0.4765,-0.3463,-0.277,-0.4723,-0.3374,-1.0068,-1.6856,-1.2328,-0.3908,-0.7869,-0.513,-0.2378,-0.4333,-0.3008,-0.2833,-0.4758,-0.3457,-0.2538,-0.4599,-0.3166,4000
RocketTile_153,3.0,28.0,1024.0,64.0,1.0,28.0,4.0,0.0,32.0,2.0,32.0,3.0,34464.9816,34464.9816,34464.9816,34464.9816,34464.9816,124610000.0,49573000.0,74437000.0,121710000.0,49083000.0,73622000.0,2798700000.0,1861200000.0,2302700000.0,2838600000.0,1865500000.0,2316400000.0,124590000.0,49565000.0,74424000.0,-0.2686,-0.4488,-0.31,-0.2531,-0.4391,-0.3031,-188.2133,-373.4341,-228.2347,-0.3849,-0.8028,-0.5131,-0.2422,-0.4043,-0.2914,-0.2681,-0.4515,-0.3095,-0.2357,-0.4226,-0.2828,4000
RocketTile_154,0.0,56.0,0.0,32.0,2.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,32939.5248,32939.5248,32939.5248,32939.5248,32939.5248,104730000.0,40724000.0,60715000.0,101180000.0,40218000.0,59564000.0,70167000.0,32784000.0,47160000.0,101190000.0,35246000.0,55923000.0,104710000.0,40718000.0,60705000.0,-0.2446,-0.4586,-0.3168,-0.2528,-0.4411,-0.3117,-0.726,-1.2716,-0.9126,-0.3879,-0.768,-0.5129,-0.2392,-0.422,-0.2996,-0.2442,-0.4586,-0.3167,-0.2302,-0.4256,-0.2946,4000
RocketTile_155,0.0,14.0,1024.0,64.0,4.0,20.0,4.0,0.0,64.0,4.0,16.0,2.0,62591.773,62591.773,62591.773,62591.773,62591.773,150950000.0,65380000.0,93037000.0,147660000.0,64835000.0,91937000.0,116820000.0,57152000.0,79783000.0,146100000.0,60168000.0,87990000.0,150920000.0,65364000.0,93013000.0,-0.2768,-0.4799,-0.3389,-0.2712,-0.4841,-0.3403,-0.8619,-1.4712,-1.0667,-0.3766,-0.7963,-0.5093,-0.24,-0.4171,-0.2993,-0.2758,-0.4792,-0.3375,-0.2481,-0.4582,-0.311,4000
RocketTile_156,6.0,0.0,128.0,64.0,1.0,8.0,4.0,1.0,32.0,1.0,24.0,2.0,29570.7427,29570.7427,29570.7427,29570.7427,29570.7427,94106000.0,34906000.0,53002000.0,90678000.0,34359000.0,51797000.0,58783000.0,26690000.0,38897000.0,90432000.0,29888000.0,48384000.0,94083000.0,34894000.0,52985000.0,-0.2639,-0.4185,-0.3168,-0.263,-0.4245,-0.319,-0.8393,-1.4921,-1.0621,-0.3729,-0.7728,-0.494,-0.2306,-0.4088,-0.2858,-0.2629,-0.4176,-0.3157,-0.2452,-0.4146,-0.2999,4000
RocketTile_157,3.0,0.0,0.0,32.0,1.0,24.0,4.0,1.0,64.0,1.0,16.0,2.0,29692.6315,29692.6315,29692.6315,29692.6315,29692.6315,94787000.0,35099000.0,53183000.0,91305000.0,34520000.0,51975000.0,59519000.0,26963000.0,39356000.0,91621000.0,30103000.0,48967000.0,94746000.0,35080000.0,53154000.0,-0.2245,-0.4216,-0.2837,-0.2366,-0.4459,-0.3084,-0.7236,-1.3234,-0.9172,-0.3524,-0.7599,-0.4794,-0.2338,-0.4182,-0.2933,-0.2242,-0.4206,-0.2827,-0.215,-0.4174,-0.2799,4000
RocketTile_158,3.0,42.0,512.0,64.0,1.0,16.0,4.0,0.0,32.0,1.0,28.0,3.0,30564.2938,30564.2938,30564.2938,30564.2938,30564.2938,106670000.0,41369000.0,62403000.0,103380000.0,40850000.0,61328000.0,72172000.0,33324000.0,48311000.0,105360000.0,36284000.0,58790000.0,106660000.0,41371000.0,62404000.0,-0.248,-0.4412,-0.3,-0.2514,-0.4349,-0.3073,-0.7832,-1.3966,-0.981,-0.3604,-0.8022,-0.4803,-0.2352,-0.4053,-0.2853,-0.2475,-0.4411,-0.2993,-0.2303,-0.4271,-0.2838,4000
RocketTile_159,6.0,28.0,1024.0,32.0,2.0,8.0,4.0,0.0,64.0,1.0,20.0,1.0,32243.0486,32243.0486,32243.0486,32243.0486,32243.0486,107530000.0,40233000.0,61154000.0,104520000.0,39812000.0,60331000.0,2784900000.0,1853300000.0,2291500000.0,2821300000.0,1856600000.0,2303200000.0,107510000.0,40225000.0,61143000.0,-0.294,-0.5021,-0.361,-0.3165,-0.5167,-0.3845,-187.996,-373.6444,-228.2441,-0.369,-0.781,-0.4975,-0.2673,-0.4257,-0.32,-0.2938,-0.5012,-0.3607,-0.2806,-0.4881,-0.3463,4000
RocketTile_160,6.0,14.0,256.0,32.0,1.0,20.0,8.0,1.0,32.0,4.0,4.0,2.0,40621.392,40621.392,40621.392,40621.392,40621.392,132570000.0,54485000.0,79948000.0,128830000.0,53771000.0,78725000.0,88378000.0,43634000.0,60990000.0,125180000.0,47323000.0,72641000.0,132540000.0,54473000.0,79931000.0,-0.2808,-0.4867,-0.3498,-0.2837,-0.4809,-0.3491,-0.9065,-1.6127,-1.1379,-0.3839,-0.8324,-0.5227,-0.26,-0.4349,-0.3139,-0.2791,-0.4867,-0.3468,-0.2521,-0.4756,-0.3178,4000
RocketTile_161,9.0,28.0,1024.0,32.0,4.0,4.0,4.0,1.0,64.0,1.0,32.0,1.0,43987.3013,43987.3013,43987.3013,43987.3013,43987.3013,143560000.0,59035000.0,86390000.0,139760000.0,58362000.0,85110000.0,2814700000.0,1868500000.0,2312400000.0,2856800000.0,1872800000.0,2326700000.0,143530000.0,59025000.0,86374000.0,-0.3191,-0.542,-0.3875,-0.3201,-0.5325,-0.3884,-187.9574,-373.6435,-228.2339,-0.3705,-0.8351,-0.502,-0.2805,-0.4443,-0.3349,-0.3186,-0.5405,-0.3865,-0.2933,-0.5173,-0.3641,4000
RocketTile_162,6.0,14.0,1024.0,32.0,2.0,28.0,4.0,1.0,64.0,2.0,12.0,2.0,41663.124,41663.124,41663.124,41663.124,41663.124,135250000.0,52992000.0,79794000.0,131360000.0,52371000.0,78545000.0,2806500000.0,1864100000.0,2306900000.0,2848600000.0,1868200000.0,2320900000.0,135220000.0,52983000.0,79779000.0,-0.2906,-0.4977,-0.3459,-0.3016,-0.4955,-0.3637,-188.2019,-373.5051,-228.2536,-0.3593,-0.7622,-0.4855,-0.2692,-0.4438,-0.3252,-0.2902,-0.4972,-0.3453,-0.2706,-0.4657,-0.3248,4000
RocketTile_163,3.0,0.0,0.0,32.0,4.0,28.0,8.0,0.0,32.0,2.0,20.0,3.0,43838.928,43838.928,43838.928,43838.928,43838.928,138530000.0,60734000.0,86953000.0,135570000.0,60240000.0,85927000.0,105490000.0,53281000.0,74288000.0,133890000.0,55803000.0,82129000.0,138500000.0,60723000.0,86936000.0,-0.3016,-0.468,-0.3567,-0.282,-0.4591,-0.3418,-0.8853,-1.5247,-1.0995,-0.3811,-0.7817,-0.504,-0.2316,-0.4053,-0.2846,-0.3005,-0.467,-0.3547,-0.2768,-0.448,-0.3348,4000
RocketTile_164,12.0,28.0,256.0,32.0,2.0,12.0,4.0,1.0,32.0,1.0,16.0,3.0,35933.94,35933.94,35933.94,35933.94,35933.94,124260000.0,49986000.0,74005000.0,120450000.0,49360000.0,72721000.0,85060000.0,40063000.0,57753000.0,121380000.0,43205000.0,68854000.0,124240000.0,49978000.0,73994000.0,-0.2867,-0.4773,-0.3452,-0.2718,-0.4717,-0.3327,-0.809,-1.4172,-1.009,-0.3911,-0.7863,-0.5185,-0.2626,-0.4334,-0.3163,-0.2863,-0.4766,-0.3449,-0.2631,-0.46,-0.3207,4000
RocketTile_165,12.0,14.0,0.0,32.0,1.0,16.0,4.0,1.0,64.0,1.0,8.0,3.0,30912.4771,30912.4771,30912.4771,30912.4771,30912.4771,104660000.0,40594000.0,60990000.0,101100000.0,40030000.0,59782000.0,68801000.0,32127000.0,46737000.0,100590000.0,35125000.0,56181000.0,104620000.0,40575000.0,60962000.0,-0.2699,-0.4744,-0.3213,-0.2538,-0.4489,-0.3109,-0.9408,-1.5177,-1.142,-0.3793,-0.7725,-0.4994,-0.2391,-0.4177,-0.2923,-0.2695,-0.4744,-0.321,-0.2505,-0.4387,-0.3072,4000
RocketTile_166,3.0,42.0,128.0,64.0,2.0,20.0,8.0,0.0,32.0,1.0,4.0,2.0,35184.9326,35184.9326,35184.9326,35184.9326,35184.9326,102950000.0,39410000.0,58820000.0,100060000.0,39010000.0,57942000.0,69708000.0,31971000.0,46111000.0,99820000.0,34402000.0,54697000.0,102940000.0,39404000.0,58812000.0,-0.2774,-0.471,-0.337,-0.2832,-0.4795,-0.3454,-0.8458,-1.4885,-1.0545,-0.357,-0.751,-0.4736,-0.235,-0.4063,-0.2871,-0.277,-0.4696,-0.3364,-0.2675,-0.457,-0.3248,4000
RocketTile_167,3.0,14.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,16.0,2.0,33409.4328,33409.4328,33409.4328,33409.4328,33409.4328,104020000.0,39772000.0,59487000.0,100640000.0,39191000.0,58305000.0,66997000.0,31542000.0,45099000.0,99267000.0,34588000.0,54621000.0,103970000.0,39750000.0,59453000.0,-0.2543,-0.4712,-0.3197,-0.2639,-0.4667,-0.3301,-0.9023,-1.5472,-1.1133,-0.3927,-0.7869,-0.5169,-0.2284,-0.4163,-0.2868,-0.2534,-0.4706,-0.3192,-0.2386,-0.4486,-0.3026,4000
RocketTile_168,12.0,56.0,0.0,64.0,4.0,24.0,4.0,1.0,32.0,2.0,12.0,2.0,52639.272,52639.272,52639.272,52639.272,52639.272,142890000.0,60586000.0,87216000.0,139250000.0,59947000.0,85946000.0,105840000.0,50458000.0,71547000.0,137830000.0,53932000.0,81212000.0,142870000.0,60576000.0,87201000.0,-0.2495,-0.4765,-0.3118,-0.2434,-0.4422,-0.3068,-0.7946,-1.3867,-0.9957,-0.3572,-0.7818,-0.4901,-0.2369,-0.4206,-0.2974,-0.2488,-0.4761,-0.311,-0.2331,-0.4432,-0.2952,4000
