Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_0,3.0,56.0,512.0,64.0,1.0,8.0,4.0,0.0,64.0,4.0,4.0,3.0,47233.8389,47233.8389,47233.8389,47233.8389,47233.8389,45982000.0,20392000.0,28888000.0,45734000.0,20214000.0,28634000.0,42281000.0,18793000.0,26753000.0,46016000.0,18940000.0,27623000.0,45968000.0,20386000.0,28878000.0,0.1395,-0.0626,0.0853,0.1172,-0.0612,0.0647,-0.465,-1.1291,-0.6662,-0.0247,-0.4446,-0.1557,0.155,-0.0503,0.0935,0.1401,-0.0608,0.0855,0.1506,-0.0534,0.0928,1600
RocketTile_1,12.0,14.0,0.0,32.0,1.0,20.0,4.0,1.0,64.0,1.0,12.0,2.0,29031.5592,29031.5592,29031.5592,29031.5592,29031.5592,29409000.0,12118000.0,17724000.0,29377000.0,11952000.0,17528000.0,26326000.0,10696000.0,15897000.0,29665000.0,10805000.0,16690000.0,29397000.0,12113000.0,17716000.0,0.1197,-0.0897,0.0611,0.1301,-0.0787,0.0656,-0.416,-1.1212,-0.6505,0.0131,-0.3891,-0.1155,0.1621,-0.0286,0.1036,0.1203,-0.0896,0.0618,0.1428,-0.0758,0.0793,1600
RocketTile_2,6.0,42.0,0.0,64.0,2.0,4.0,8.0,1.0,32.0,4.0,32.0,3.0,48076.0344,48076.0344,48076.0344,48076.0344,48076.0344,49610000.0,22526000.0,31819000.0,49341000.0,22324000.0,31526000.0,45039000.0,20573000.0,29133000.0,49008000.0,20844000.0,30171000.0,49598000.0,22520000.0,31811000.0,0.0977,-0.1084,0.0352,0.0917,-0.1047,0.0221,-0.6262,-1.3385,-0.855,-0.0122,-0.4357,-0.1449,0.1432,-0.0492,0.0899,0.0984,-0.1083,0.0359,0.1108,-0.1027,0.048,1600
RocketTile_3,3.0,0.0,512.0,32.0,1.0,16.0,4.0,0.0,32.0,2.0,12.0,2.0,28358.7221,28358.7221,28358.7221,28358.7221,28358.7221,29755000.0,12883000.0,18401000.0,29886000.0,12769000.0,18288000.0,26491000.0,11725000.0,16770000.0,29694000.0,11874000.0,17546000.0,29750000.0,12882000.0,18398000.0,0.1216,-0.0726,0.0598,0.1216,-0.0714,0.058,-0.4577,-1.1326,-0.6866,0.0153,-0.4103,-0.1126,0.1505,-0.0388,0.0974,0.1225,-0.0713,0.0609,0.1337,-0.0586,0.0712,1600
RocketTile_4,6.0,0.0,1024.0,64.0,4.0,32.0,8.0,0.0,32.0,1.0,4.0,1.0,43987.3013,43987.3013,43987.3013,43987.3013,43987.3013,39488000.0,16897000.0,23978000.0,39513000.0,16763000.0,23833000.0,36375000.0,15679000.0,22310000.0,39529000.0,15780000.0,23022000.0,39477000.0,16892000.0,23970000.0,0.1281,-0.0431,0.0761,0.1354,-0.0377,0.0823,-0.2934,-0.9324,-0.4892,0.0189,-0.4044,-0.1118,0.151,-0.0356,0.0984,0.1288,-0.0426,0.0764,0.1527,-0.03,0.1028,1600
RocketTile_5,3.0,14.0,1024.0,32.0,1.0,20.0,4.0,0.0,32.0,4.0,28.0,1.0,36289.6747,36289.6747,36289.6747,36289.6747,36289.6747,39591000.0,17902000.0,24869000.0,39488000.0,17752000.0,24686000.0,1121600000.0,744640000.0,920890000.0,1125200000.0,744670000.0,921710000.0,39575000.0,17895000.0,24859000.0,0.0679,-0.1135,0.0075,0.0781,-0.1183,0.0108,-187.648,-373.4598,-227.9361,-0.0056,-0.3984,-0.126,0.1324,-0.0358,0.0773,0.0691,-0.1121,0.0086,0.0997,-0.0892,0.0378,1600
RocketTile_6,0.0,56.0,512.0,64.0,4.0,4.0,4.0,1.0,64.0,2.0,12.0,1.0,52906.6613,52906.6613,52906.6613,52906.6613,52906.6613,46288000.0,19825000.0,28094000.0,46190000.0,19616000.0,27840000.0,42322000.0,18149000.0,25845000.0,45906000.0,18299000.0,26702000.0,46270000.0,19817000.0,28082000.0,0.1288,-0.0481,0.0762,0.1256,-0.0518,0.0683,-0.4398,-1.1481,-0.6464,-0.028,-0.4261,-0.1488,0.1583,-0.0296,0.0992,0.129,-0.0481,0.0765,0.1468,-0.035,0.0923,1600
RocketTile_7,3.0,14.0,512.0,64.0,4.0,16.0,4.0,0.0,64.0,2.0,28.0,2.0,53338.1285,53338.1285,53338.1285,53338.1285,53338.1285,51449000.0,22208000.0,31551000.0,51412000.0,22008000.0,31320000.0,46682000.0,20493000.0,29067000.0,50760000.0,20639000.0,30024000.0,51431000.0,22200000.0,31539000.0,0.1162,-0.068,0.0694,0.1343,-0.0531,0.0786,-0.7007,-1.3611,-0.8973,-0.004,-0.4261,-0.1286,0.146,-0.0333,0.094,0.1169,-0.068,0.0715,0.1408,-0.0527,0.0887,1600
RocketTile_8,6.0,28.0,0.0,32.0,1.0,24.0,4.0,0.0,64.0,1.0,16.0,3.0,27420.876,27420.876,27420.876,27420.876,27420.876,30290000.0,12868000.0,18760000.0,30460000.0,12770000.0,18668000.0,26969000.0,11713000.0,17117000.0,30049000.0,11852000.0,17850000.0,30283000.0,12865000.0,18757000.0,0.1499,-0.0565,0.0881,0.1516,-0.0439,0.091,-0.667,-1.3894,-0.9069,-0.0113,-0.4666,-0.1534,0.1657,-0.0247,0.1035,0.1521,-0.0545,0.0905,0.1659,-0.0429,0.104,1600
RocketTile_9,3.0,0.0,128.0,32.0,4.0,28.0,8.0,0.0,64.0,1.0,32.0,2.0,39683.628,39683.628,39683.628,39683.628,39683.628,41598000.0,18634000.0,26307000.0,41642000.0,18517000.0,26180000.0,38469000.0,17546000.0,24762000.0,41540000.0,17617000.0,25416000.0,41584000.0,18627000.0,26298000.0,0.1127,-0.0855,0.0555,0.1333,-0.0552,0.0715,-0.4231,-1.0357,-0.6171,0.0221,-0.3901,-0.0985,0.1653,-0.0201,0.1096,0.1137,-0.0848,0.056,0.142,-0.064,0.0814,1600
RocketTile_10,12.0,56.0,128.0,32.0,1.0,16.0,8.0,0.0,32.0,2.0,16.0,1.0,29390.4677,29390.4677,29390.4677,29390.4677,29390.4677,29238000.0,12125000.0,17378000.0,29160000.0,11967000.0,17181000.0,25854000.0,10770000.0,15580000.0,29259000.0,10925000.0,16395000.0,29229000.0,12121000.0,17372000.0,0.114,-0.0732,0.0627,0.1249,-0.0657,0.0644,-0.415,-1.0708,-0.6295,0.0064,-0.4384,-0.1311,0.1526,-0.0368,0.0902,0.115,-0.0713,0.0648,0.1384,-0.064,0.0807,1600
RocketTile_11,0.0,14.0,1024.0,32.0,2.0,24.0,4.0,0.0,64.0,1.0,16.0,1.0,29171.7792,29171.7792,29171.7792,29171.7792,29171.7792,27326000.0,11381000.0,16328000.0,27346000.0,11277000.0,16204000.0,24581000.0,10399000.0,14944000.0,27341000.0,10437000.0,15510000.0,27320000.0,11379000.0,16323000.0,0.143,-0.0543,0.0955,0.1543,-0.0333,0.0969,-0.3697,-0.9925,-0.565,0.0127,-0.3824,-0.1109,0.1625,-0.0304,0.1043,0.1439,-0.0528,0.0968,0.1623,-0.045,0.1087,1600
RocketTile_12,3.0,0.0,512.0,64.0,1.0,12.0,8.0,1.0,32.0,2.0,32.0,1.0,31408.1582,31408.1582,31408.1582,31408.1582,31408.1582,29389000.0,12006000.0,17346000.0,29394000.0,11849000.0,17164000.0,25956000.0,10642000.0,15475000.0,29413000.0,10730000.0,16254000.0,29369000.0,11998000.0,17333000.0,0.1443,-0.0587,0.0843,0.1335,-0.0629,0.068,-0.522,-1.2117,-0.7403,0.0146,-0.4132,-0.1209,0.1517,-0.0414,0.0914,0.1454,-0.0569,0.0862,0.1549,-0.0527,0.0941,1600
RocketTile_13,9.0,42.0,128.0,64.0,2.0,24.0,8.0,0.0,32.0,4.0,12.0,1.0,44404.8149,44404.8149,44404.8149,44404.8149,44404.8149,41145000.0,18010000.0,25310000.0,41134000.0,17849000.0,25121000.0,37266000.0,16637000.0,23329000.0,41046000.0,16747000.0,24179000.0,41134000.0,18006000.0,25303000.0,0.132,-0.0569,0.0758,0.121,-0.0566,0.0618,-0.4711,-1.1345,-0.6647,0.0099,-0.3957,-0.1196,0.1366,-0.043,0.0811,0.1332,-0.0545,0.0769,0.1442,-0.0452,0.0873,1600
RocketTile_14,0.0,28.0,512.0,32.0,2.0,8.0,8.0,1.0,64.0,2.0,32.0,1.0,37006.3973,37006.3973,37006.3973,37006.3973,37006.3973,34168000.0,14238000.0,20370000.0,34196000.0,14078000.0,20190000.0,30387000.0,12890000.0,18477000.0,34077000.0,12963000.0,19286000.0,34160000.0,14235000.0,20365000.0,0.1266,-0.0681,0.0707,0.1275,-0.0723,0.0602,-0.4389,-1.0762,-0.6551,-0.0124,-0.4079,-0.1403,0.1523,-0.0344,0.0959,0.1278,-0.0641,0.0717,0.1523,-0.0568,0.089,1600
RocketTile_15,3.0,0.0,1024.0,64.0,1.0,24.0,8.0,0.0,64.0,1.0,4.0,3.0,29230.2202,29230.2202,29230.2202,29230.2202,29230.2202,30377000.0,12783000.0,18695000.0,30383000.0,12680000.0,18581000.0,27460000.0,11667000.0,17149000.0,30549000.0,11813000.0,17886000.0,30371000.0,12780000.0,18691000.0,0.1389,-0.0594,0.0901,0.1389,-0.0413,0.0828,-0.5605,-1.2539,-0.7839,0.0253,-0.4078,-0.1087,0.1622,-0.0235,0.1077,0.1401,-0.0587,0.0909,0.1562,-0.0463,0.0998,1600
RocketTile_16,12.0,42.0,128.0,32.0,4.0,32.0,8.0,0.0,64.0,1.0,8.0,3.0,43181.8776,43181.8776,43181.8776,43181.8776,43181.8776,47988000.0,21635000.0,30655000.0,47633000.0,21430000.0,30350000.0,44258000.0,20079000.0,28611000.0,47964000.0,20217000.0,29460000.0,47976000.0,21630000.0,30647000.0,0.1136,-0.0705,0.0515,0.1017,-0.0855,0.0385,-0.7981,-1.4081,-1.0065,-0.0026,-0.452,-0.1403,0.1508,-0.0493,0.0907,0.114,-0.0692,0.0517,0.1434,-0.0526,0.0804,1600
RocketTile_17,9.0,0.0,0.0,64.0,1.0,8.0,8.0,0.0,64.0,1.0,24.0,1.0,26480.2392,26480.2392,26480.2392,26480.2392,26480.2392,23249000.0,9098100.0,13297000.0,23263000.0,8996200.0,13197000.0,20433000.0,8047700.0,11862000.0,23460000.0,8143100.0,12553000.0,23244000.0,9097100.0,13295000.0,0.1391,-0.0579,0.0823,0.1359,-0.0534,0.0751,-0.3729,-0.9391,-0.5586,0.0148,-0.3799,-0.0989,0.1558,-0.028,0.1031,0.1402,-0.0555,0.0848,0.1547,-0.0446,0.0964,1600
RocketTile_18,3.0,42.0,512.0,64.0,2.0,20.0,4.0,1.0,32.0,1.0,32.0,2.0,38023.2317,38023.2317,38023.2317,38023.2317,38023.2317,39157000.0,16239000.0,23557000.0,39012000.0,16033000.0,23288000.0,35561000.0,14510000.0,21345000.0,39031000.0,14565000.0,22101000.0,39146000.0,16234000.0,23550000.0,0.1238,-0.0607,0.0713,0.1208,-0.0612,0.0595,-0.5611,-1.2335,-0.7857,-0.0038,-0.4265,-0.1372,0.1495,-0.0391,0.0898,0.1247,-0.0583,0.0717,0.1464,-0.0492,0.0872,1600
RocketTile_19,12.0,42.0,512.0,64.0,2.0,16.0,4.0,0.0,32.0,1.0,24.0,1.0,33752.4725,33752.4725,33752.4725,33752.4725,33752.4725,32254000.0,13084000.0,18918000.0,32128000.0,12936000.0,18723000.0,29240000.0,11928000.0,17312000.0,32429000.0,11934000.0,17966000.0,32245000.0,13080000.0,18912000.0,0.0981,-0.1003,0.0431,0.1047,-0.099,0.0442,-0.5076,-1.2175,-0.7465,0.001,-0.4152,-0.1311,0.1449,-0.0293,0.0924,0.0986,-0.0994,0.0437,0.124,-0.0786,0.0672,1600
RocketTile_20,12.0,56.0,1024.0,32.0,1.0,32.0,4.0,0.0,64.0,4.0,12.0,2.0,44800.1669,44800.1669,44800.1669,44800.1669,44800.1669,45138000.0,19927000.0,28105000.0,45117000.0,19746000.0,27895000.0,1126800000.0,746440000.0,923860000.0,1130300000.0,746570000.0,924730000.0,45129000.0,19924000.0,28099000.0,0.0953,-0.1005,0.0379,0.1058,-0.093,0.0415,-187.6179,-373.631,-227.9857,0.0259,-0.4204,-0.1022,0.1448,-0.0619,0.0858,0.0963,-0.0992,0.0389,0.1201,-0.085,0.0581,1600
RocketTile_21,12.0,14.0,0.0,64.0,4.0,24.0,8.0,1.0,64.0,4.0,8.0,2.0,65404.2168,65404.2168,65404.2168,65404.2168,65404.2168,58351000.0,25604000.0,36162000.0,58235000.0,25394000.0,35888000.0,53416000.0,23647000.0,33452000.0,57842000.0,23940000.0,34609000.0,58334000.0,25597000.0,36151000.0,0.0891,-0.1082,0.0292,0.0933,-0.1165,0.0279,-0.7839,-1.4938,-1.0167,-0.002,-0.4153,-0.1357,0.1466,-0.0458,0.0942,0.0907,-0.1079,0.0311,0.1264,-0.1038,0.0643,1600
RocketTile_22,12.0,42.0,512.0,64.0,2.0,12.0,8.0,0.0,64.0,4.0,20.0,2.0,52158.5568,52158.5568,52158.5568,52158.5568,52158.5568,48492000.0,20538000.0,29276000.0,48411000.0,20365000.0,29062000.0,43616000.0,19079000.0,27057000.0,47767000.0,19173000.0,27956000.0,48474000.0,20532000.0,29265000.0,0.0963,-0.1175,0.0301,0.0948,-0.1073,0.0304,-0.6126,-1.2653,-0.8431,0.0203,-0.3786,-0.0974,0.1485,-0.0357,0.0927,0.0978,-0.1159,0.0311,0.1142,-0.1073,0.0444,1600
RocketTile_23,9.0,42.0,512.0,64.0,4.0,12.0,4.0,1.0,64.0,1.0,16.0,2.0,51996.996,51996.996,51996.996,51996.996,51996.996,51236000.0,21622000.0,31087000.0,51110000.0,21397000.0,30804000.0,46882000.0,19780000.0,28623000.0,51087000.0,19873000.0,29559000.0,51220000.0,21616000.0,31077000.0,0.1232,-0.0693,0.0676,0.1179,-0.07,0.0586,-0.5919,-1.2782,-0.8261,0.0038,-0.3908,-0.1141,0.1425,-0.0396,0.0873,0.1235,-0.0676,0.068,0.1331,-0.0601,0.0768,1600
RocketTile_24,3.0,28.0,0.0,32.0,4.0,12.0,4.0,0.0,64.0,1.0,20.0,1.0,38205.9691,38205.9691,38205.9691,38205.9691,38205.9691,38073000.0,17018000.0,23874000.0,38158000.0,16905000.0,23757000.0,35017000.0,15805000.0,22202000.0,38092000.0,15893000.0,22891000.0,38062000.0,17013000.0,23867000.0,0.1465,-0.0425,0.0962,0.1456,-0.0269,0.0931,-0.5068,-1.1537,-0.7296,-0.0246,-0.4146,-0.1494,0.1537,-0.0432,0.0902,0.147,-0.0403,0.0968,0.1594,-0.0278,0.1074,1600
RocketTile_25,0.0,28.0,256.0,64.0,4.0,32.0,8.0,1.0,64.0,1.0,16.0,1.0,48693.6864,48693.6864,48693.6864,48693.6864,48693.6864,43546000.0,18188000.0,26036000.0,43625000.0,18031000.0,25871000.0,39645000.0,16505000.0,23833000.0,43262000.0,16599000.0,24656000.0,43535000.0,18183000.0,26029000.0,0.1458,-0.0538,0.0886,0.1227,-0.0503,0.07,-0.3936,-1.0282,-0.6033,0.0326,-0.4017,-0.0943,0.1557,-0.0281,0.0967,0.1465,-0.0535,0.0892,0.1585,-0.0396,0.1085,1600
RocketTile_26,0.0,56.0,1024.0,64.0,2.0,8.0,4.0,1.0,64.0,4.0,24.0,1.0,50672.9362,50672.9362,50672.9362,50672.9362,50672.9362,42320000.0,18186000.0,25643000.0,42315000.0,18008000.0,25437000.0,38279000.0,16521000.0,23399000.0,42058000.0,16607000.0,24223000.0,42305000.0,18179000.0,25633000.0,0.1235,-0.0513,0.0715,0.138,-0.0438,0.0811,-0.4767,-1.1179,-0.6951,0.0176,-0.4006,-0.1098,0.1463,-0.0512,0.0858,0.1239,-0.0499,0.0726,0.1442,-0.0354,0.0924,1600
RocketTile_27,12.0,42.0,256.0,64.0,2.0,8.0,4.0,0.0,32.0,1.0,4.0,1.0,33451.1294,33451.1294,33451.1294,33451.1294,33451.1294,31525000.0,12601000.0,18287000.0,31411000.0,12460000.0,18098000.0,27995000.0,11319000.0,16513000.0,31366000.0,11353000.0,17215000.0,31517000.0,12598000.0,18282000.0,0.0875,-0.0926,0.0355,0.098,-0.0922,0.0402,-0.4119,-1.0816,-0.6321,-0.0169,-0.4233,-0.1435,0.154,-0.036,0.0927,0.089,-0.0903,0.0375,0.1226,-0.0808,0.0612,1600
RocketTile_28,12.0,42.0,256.0,32.0,2.0,16.0,4.0,1.0,32.0,2.0,24.0,1.0,36489.9773,36489.9773,36489.9773,36489.9773,36489.9773,37259000.0,15646000.0,22336000.0,37101000.0,15441000.0,22069000.0,33114000.0,14019000.0,20172000.0,37046000.0,14091000.0,21031000.0,37249000.0,15642000.0,22330000.0,0.1099,-0.0775,0.046,0.1055,-0.0832,0.0393,-0.4382,-1.0711,-0.6377,-0.001,-0.4172,-0.1255,0.142,-0.0559,0.0869,0.1108,-0.0769,0.0471,0.1217,-0.0715,0.0573,1600
RocketTile_29,3.0,42.0,256.0,64.0,2.0,8.0,4.0,0.0,32.0,2.0,32.0,2.0,38366.8186,38366.8186,38366.8186,38366.8186,38366.8186,37844000.0,16238000.0,23174000.0,37925000.0,16094000.0,23028000.0,34661000.0,14922000.0,21442000.0,38101000.0,14994000.0,22188000.0,37834000.0,16233000.0,23167000.0,0.13,-0.0668,0.0753,0.1204,-0.0631,0.065,-0.3757,-1.0013,-0.5565,-0.0292,-0.4282,-0.1547,0.1573,-0.0424,0.1004,0.1296,-0.0668,0.0759,0.1457,-0.0591,0.0883,1600
RocketTile_30,3.0,42.0,256.0,64.0,4.0,16.0,8.0,0.0,32.0,1.0,4.0,1.0,46021.189,46021.189,46021.189,46021.189,46021.189,42740000.0,18111000.0,25775000.0,42735000.0,17961000.0,25605000.0,39359000.0,16672000.0,23877000.0,42817000.0,16798000.0,24668000.0,42726000.0,18104000.0,25765000.0,0.1211,-0.0674,0.0635,0.1113,-0.0797,0.0483,-0.3479,-0.9353,-0.5142,0.0265,-0.3916,-0.1041,0.1566,-0.0374,0.0958,0.1217,-0.0666,0.0642,0.1438,-0.057,0.0846,1600
RocketTile_31,0.0,42.0,0.0,32.0,4.0,4.0,8.0,1.0,32.0,4.0,24.0,3.0,53501.7686,53501.7686,53501.7686,53501.7686,53501.7686,59639000.0,28054000.0,39077000.0,59471000.0,27876000.0,38850000.0,54708000.0,26097000.0,36388000.0,58780000.0,26359000.0,37425000.0,59619000.0,28045000.0,39064000.0,0.1126,-0.0951,0.0503,0.0907,-0.1045,0.0275,-0.487,-1.1716,-0.7031,0.0128,-0.3928,-0.1136,0.1336,-0.0481,0.079,0.1131,-0.0944,0.0515,0.121,-0.0871,0.0604,1600
RocketTile_32,9.0,56.0,128.0,32.0,4.0,28.0,8.0,1.0,32.0,4.0,12.0,3.0,56515.7736,56515.7736,56515.7736,56515.7736,56515.7736,63092000.0,29100000.0,40795000.0,62791000.0,28848000.0,40444000.0,57755000.0,26857000.0,37791000.0,62368000.0,27144000.0,38977000.0,63077000.0,29093000.0,40785000.0,0.098,-0.1065,0.0337,0.0874,-0.1107,0.0209,-0.4669,-1.0751,-0.6718,0.014,-0.4131,-0.1201,0.1463,-0.0615,0.0812,0.0987,-0.1045,0.0348,0.1199,-0.0926,0.0549,1600
RocketTile_33,12.0,28.0,512.0,64.0,1.0,32.0,8.0,0.0,32.0,4.0,16.0,1.0,38161.427,38161.427,38161.427,38161.427,38161.427,37673000.0,16697000.0,23369000.0,37651000.0,16542000.0,23185000.0,34267000.0,15362000.0,21508000.0,37636000.0,15468000.0,22291000.0,37658000.0,16690000.0,23360000.0,0.0897,-0.1101,0.026,0.0798,-0.1077,0.0146,-0.67,-1.3581,-0.8995,0.0244,-0.3914,-0.1069,0.1455,-0.0433,0.0933,0.0902,-0.109,0.0269,0.1017,-0.1032,0.0357,1600
RocketTile_34,12.0,0.0,128.0,64.0,4.0,20.0,8.0,1.0,32.0,1.0,24.0,3.0,49859.0856,49859.0856,49859.0856,49859.0856,49859.0856,50187000.0,21914000.0,31394000.0,50072000.0,21727000.0,31159000.0,46327000.0,20262000.0,29218000.0,50213000.0,20389000.0,30124000.0,50176000.0,21909000.0,31387000.0,0.0559,-0.1213,-0.0041,0.0982,-0.0901,0.0379,-0.5057,-1.1638,-0.7212,0.0034,-0.4364,-0.1368,0.1454,-0.0462,0.0863,0.0563,-0.1212,-0.0055,0.1226,-0.0742,0.0664,1600
RocketTile_35,9.0,42.0,0.0,32.0,1.0,20.0,4.0,0.0,32.0,1.0,8.0,3.0,25970.112,25970.112,25970.112,25970.112,25970.112,29572000.0,12753000.0,18547000.0,29590000.0,12651000.0,18414000.0,26735000.0,11715000.0,17076000.0,29551000.0,11782000.0,17691000.0,29568000.0,12752000.0,18545000.0,0.1532,-0.0518,0.0862,0.1516,-0.0382,0.0926,-0.5309,-1.2194,-0.759,0.0223,-0.4253,-0.117,0.1557,-0.023,0.1051,0.1547,-0.0495,0.088,0.1625,-0.0443,0.0956,1600
RocketTile_36,9.0,0.0,0.0,64.0,1.0,28.0,8.0,1.0,32.0,4.0,12.0,2.0,40810.2581,40810.2581,40810.2581,40810.2581,40810.2581,40437000.0,18138000.0,25558000.0,40316000.0,17963000.0,25331000.0,36784000.0,16439000.0,23362000.0,40348000.0,16606000.0,24240000.0,40432000.0,18136000.0,25555000.0,0.118,-0.0935,0.0568,0.1078,-0.0886,0.0387,-0.5589,-1.244,-0.7869,0.0078,-0.3997,-0.1194,0.1403,-0.0441,0.0863,0.1192,-0.0929,0.0583,0.1381,-0.0847,0.0743,1600
RocketTile_37,12.0,56.0,1024.0,64.0,2.0,4.0,8.0,0.0,32.0,4.0,4.0,2.0,47283.4152,47283.4152,47283.4152,47283.4152,47283.4152,49569000.0,22089000.0,31062000.0,49304000.0,21917000.0,30818000.0,1131200000.0,748670000.0,926870000.0,1134900000.0,748740000.0,927750000.0,49553000.0,22083000.0,31051000.0,0.0833,-0.1132,0.0229,0.0887,-0.0973,0.0282,-187.6736,-373.3746,-227.7933,-0.008,-0.4304,-0.1432,0.1465,-0.0439,0.0933,0.0844,-0.1121,0.0244,0.1073,-0.0896,0.0461,1600
RocketTile_38,0.0,28.0,0.0,32.0,1.0,24.0,8.0,0.0,64.0,2.0,12.0,3.0,32600.6438,32600.6438,32600.6438,32600.6438,32600.6438,33459000.0,14620000.0,20989000.0,33520000.0,14495000.0,20859000.0,30415000.0,13438000.0,19363000.0,33674000.0,13583000.0,20143000.0,33450000.0,14618000.0,20984000.0,0.1416,-0.0528,0.0808,0.1426,-0.0415,0.0851,-0.4753,-1.1182,-0.6798,0.0309,-0.4155,-0.0958,0.1611,-0.0281,0.1016,0.1431,-0.0518,0.0827,0.1581,-0.0338,0.1023,1600
RocketTile_39,3.0,56.0,0.0,64.0,1.0,32.0,8.0,0.0,32.0,2.0,32.0,2.0,30198.2717,30198.2717,30198.2717,30198.2717,30198.2717,29881000.0,12823000.0,18373000.0,29921000.0,12717000.0,18252000.0,26922000.0,11692000.0,16803000.0,29876000.0,11808000.0,17483000.0,29877000.0,12822000.0,18370000.0,0.1286,-0.0502,0.0732,0.132,-0.0523,0.0736,-0.4726,-1.1629,-0.693,0.0057,-0.3965,-0.1223,0.1607,-0.0271,0.1064,0.1294,-0.0497,0.0741,0.1485,-0.0416,0.0907,1600
RocketTile_40,9.0,42.0,256.0,64.0,2.0,32.0,4.0,1.0,64.0,4.0,16.0,2.0,55054.7496,55054.7496,55054.7496,55054.7496,55054.7496,50479000.0,21295000.0,30499000.0,49979000.0,21017000.0,30086000.0,45308000.0,19367000.0,27796000.0,49540000.0,19472000.0,28755000.0,50465000.0,21289000.0,30490000.0,0.1143,-0.0982,0.0597,0.1045,-0.0941,0.0403,-0.7777,-1.594,-1.0534,0.0052,-0.4145,-0.1249,0.149,-0.0471,0.0902,0.1156,-0.0958,0.0619,0.1394,-0.0886,0.0801,1600
RocketTile_41,3.0,0.0,256.0,32.0,2.0,4.0,8.0,0.0,64.0,2.0,12.0,3.0,37230.6672,37230.6672,37230.6672,37230.6672,37230.6672,38083000.0,16968000.0,24146000.0,38152000.0,16843000.0,24013000.0,35049000.0,15763000.0,22497000.0,38022000.0,15835000.0,23139000.0,38072000.0,16963000.0,24138000.0,0.1422,-0.0542,0.0894,0.1483,-0.0457,0.0884,-0.4254,-1.0259,-0.6243,-0.0038,-0.4199,-0.137,0.1534,-0.0514,0.0948,0.1428,-0.0532,0.0901,0.1619,-0.0452,0.1072,1600
RocketTile_42,9.0,0.0,1024.0,64.0,4.0,24.0,8.0,1.0,64.0,4.0,4.0,1.0,63768.1162,63768.1162,63768.1162,63768.1162,63768.1162,55586000.0,23956000.0,33807000.0,55428000.0,23764000.0,33569000.0,50023000.0,21981000.0,30961000.0,54565000.0,22213000.0,32084000.0,55562000.0,23945000.0,33790000.0,0.0557,-0.1139,-0.0028,0.0364,-0.1711,-0.0334,-0.6059,-1.3733,-0.8521,-0.0237,-0.4288,-0.1489,0.1425,-0.0462,0.0845,0.0557,-0.1133,-0.0031,0.1171,-0.07,0.0561,1600
RocketTile_43,3.0,56.0,1024.0,32.0,2.0,16.0,8.0,0.0,64.0,2.0,16.0,1.0,37570.6426,37570.6426,37570.6426,37570.6426,37570.6426,37980000.0,16469000.0,23223000.0,37882000.0,16300000.0,23009000.0,1120500000.0,743120000.0,919300000.0,1124000000.0,743130000.0,920040000.0,37967000.0,16464000.0,23216000.0,0.1287,-0.0584,0.074,0.1201,-0.061,0.065,-187.62,-373.3484,-227.8719,-0.0046,-0.4229,-0.1398,0.1518,-0.0436,0.0958,0.1294,-0.0573,0.075,0.1459,-0.0461,0.086,1600
