Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_177,12.0,56.0,512.0,32.0,1.0,8.0,8.0,0.0,64.0,2.0,4.0,3.0,34160.4648,34160.4648,34160.4648,34160.4648,34160.4648,18444000.0,8054700.0,11476000.0,18315000.0,7972400.0,11361000.0,18955000.0,7512800.0,11048000.0,18367000.0,7527600.0,10981000.0,18436000.0,8051200.0,11471000.0,0.4301,-0.0612,0.2924,0.4545,0.0,0.3171,-0.4338,-1.7825,-0.8356,0.3816,-0.4381,0.1483,0.4414,-0.0007,0.2969,0.4315,-0.0554,0.2949,0.4784,-0.029,0.3415,800
RocketTile_178,0.0,42.0,1024.0,64.0,1.0,16.0,8.0,0.0,32.0,2.0,24.0,1.0,27712.7525,27712.7525,27712.7525,27712.7525,27712.7525,12622000.0,5373700.0,7581500.0,12468000.0,5310500.0,7481900.0,13000000.0,4936000.0,7221900.0,12558000.0,4957900.0,7183900.0,12620000.0,5373200.0,7580600.0,0.4537,-0.0533,0.3146,0.4614,-0.0,0.3209,-0.2099,-1.3522,-0.5652,0.3586,-0.4728,0.1326,0.4335,-0.0004,0.2887,0.4567,-0.0447,0.3198,0.4986,-0.0219,0.3458,800
RocketTile_179,6.0,28.0,1024.0,64.0,2.0,8.0,4.0,0.0,32.0,1.0,8.0,1.0,32431.86,32431.86,32431.86,32431.86,32431.86,17021000.0,7010700.0,10023000.0,16891000.0,6937100.0,9919300.0,559980000.0,370570000.0,458510000.0,559470000.0,370710000.0,458470000.0,17014000.0,7008600.0,10020000.0,0.3892,-0.0581,0.2744,0.4228,-0.0001,0.2963,-187.5013,-373.5925,-227.6902,0.3934,-0.4474,0.1564,0.4463,-0.0008,0.3026,0.3911,-0.048,0.2768,0.423,-0.0236,0.3071,800
RocketTile_180,3.0,42.0,512.0,32.0,1.0,28.0,8.0,0.0,64.0,2.0,16.0,2.0,32243.0486,32243.0486,32243.0486,32243.0486,32243.0486,16376000.0,7019800.0,9992100.0,16262000.0,6942600.0,9885000.0,16848000.0,6566200.0,9620400.0,16263000.0,6556600.0,9527100.0,16369000.0,7016500.0,9987500.0,0.4423,-0.0662,0.3025,0.4498,0.0,0.3123,-0.2115,-1.4634,-0.5819,0.3813,-0.4514,0.1539,0.4395,-0.0001,0.2955,0.4454,-0.0619,0.3065,0.4782,-0.0262,0.3362,800
RocketTile_181,0.0,14.0,1024.0,64.0,4.0,12.0,8.0,1.0,32.0,2.0,12.0,3.0,52210.6502,52210.6502,52210.6502,52210.6502,52210.6502,27354000.0,11837000.0,16812000.0,27187000.0,11752000.0,16686000.0,27665000.0,11078000.0,16148000.0,27225000.0,11148000.0,16157000.0,27344000.0,11833000.0,16806000.0,0.3391,-0.0637,0.2224,0.4369,-0.0,0.3077,-0.1294,-1.2639,-0.444,0.3927,-0.4433,0.1543,0.4214,-0.001,0.3022,0.3366,-0.0577,0.2187,0.4591,-0.028,0.3421,800
RocketTile_182,6.0,0.0,256.0,32.0,2.0,4.0,8.0,1.0,32.0,2.0,4.0,2.0,34333.681,34333.681,34333.681,34333.681,34333.681,18097000.0,8005000.0,11334000.0,17917000.0,7926300.0,11208000.0,18479000.0,7421700.0,10816000.0,17993000.0,7470800.0,10788000.0,18092000.0,8003000.0,11331000.0,0.412,-0.0529,0.2952,0.4599,-0.0,0.3279,-0.1482,-1.2739,-0.4893,0.3849,-0.4477,0.1575,0.4331,-0.0001,0.3112,0.4144,-0.0445,0.2989,0.4829,-0.0254,0.3513,800
RocketTile_183,6.0,28.0,512.0,64.0,4.0,32.0,8.0,1.0,64.0,4.0,28.0,3.0,67665.2746,67665.2746,67665.2746,67665.2746,67665.2746,34615000.0,14518000.0,20746000.0,34395000.0,14404000.0,20573000.0,34362000.0,13644000.0,19810000.0,33897000.0,13701000.0,19799000.0,34605000.0,14514000.0,20740000.0,0.348,-0.0602,0.233,0.3662,-0.0,0.2429,-0.3973,-1.7247,-0.7921,0.3874,-0.4548,0.1616,0.4234,-0.0011,0.2889,0.3516,-0.0524,0.2386,0.4515,-0.0235,0.3233,800
RocketTile_184,9.0,0.0,1024.0,64.0,2.0,28.0,8.0,0.0,64.0,1.0,24.0,2.0,33088.883,33088.883,33088.883,33088.883,33088.883,15601000.0,6483300.0,9326500.0,15462000.0,6423900.0,9233000.0,16123000.0,6036900.0,8977500.0,15578000.0,6055000.0,8919300.0,15597000.0,6481700.0,9323800.0,0.4159,-0.0541,0.2995,0.4444,0.0,0.3143,-0.1706,-1.3141,-0.5228,0.3597,-0.4276,0.1322,0.4351,-0.0001,0.2971,0.4173,-0.0511,0.3011,0.4881,-0.0315,0.3578,800
RocketTile_185,6.0,14.0,512.0,32.0,2.0,8.0,8.0,0.0,32.0,2.0,8.0,2.0,33259.3632,33259.3632,33259.3632,33259.3632,33259.3632,18320000.0,8175200.0,11487000.0,18169000.0,8106400.0,11383000.0,18691000.0,7688600.0,11066000.0,18230000.0,7710400.0,11025000.0,18314000.0,8173100.0,11484000.0,0.3973,-0.0499,0.2785,0.4197,0.0,0.291,-0.1444,-1.3101,-0.5074,0.3947,-0.4302,0.1571,0.4342,-0.0005,0.2899,0.3985,-0.0448,0.2819,0.4525,-0.0281,0.3156,800
RocketTile_186,12.0,42.0,256.0,64.0,4.0,20.0,8.0,1.0,32.0,2.0,28.0,3.0,54451.0512,54451.0512,54451.0512,54451.0512,54451.0512,29046000.0,12380000.0,17713000.0,28794000.0,12268000.0,17537000.0,29213000.0,11550000.0,16908000.0,28773000.0,11611000.0,16907000.0,29035000.0,12376000.0,17706000.0,0.2625,-0.064,0.1553,0.3477,-0.0,0.237,-0.4325,-1.6804,-0.812,0.3789,-0.459,0.1387,0.3826,-0.0002,0.2776,0.2652,-0.0519,0.1578,0.4121,-0.0231,0.3028,800
RocketTile_187,3.0,56.0,256.0,32.0,4.0,8.0,8.0,1.0,64.0,2.0,20.0,2.0,48587.8306,48587.8306,48587.8306,48587.8306,48587.8306,25791000.0,11292000.0,15932000.0,25549000.0,11187000.0,15768000.0,26187000.0,10562000.0,15291000.0,25695000.0,10592000.0,15246000.0,25782000.0,11289000.0,15926000.0,0.3495,-0.0538,0.228,0.3993,-0.0,0.271,-0.4256,-1.7098,-0.8196,0.3865,-0.435,0.165,0.4156,-0.0035,0.294,0.3515,-0.0453,0.2325,0.4336,-0.0209,0.3043,800
RocketTile_188,9.0,28.0,128.0,32.0,1.0,4.0,8.0,0.0,32.0,1.0,28.0,2.0,25054.92,25054.92,25054.92,25054.92,25054.92,13029000.0,5677800.0,8113400.0,12861000.0,5604400.0,7999200.0,13578000.0,5172400.0,7728800.0,13005000.0,5197300.0,7666500.0,13023000.0,5675300.0,8109700.0,0.4386,-0.0516,0.3008,0.45,0.0,0.3135,-0.2575,-1.495,-0.6321,0.3677,-0.4485,0.1391,0.4373,0.0,0.2934,0.4412,-0.0485,0.3035,0.4665,-0.0244,0.3252,800
RocketTile_189,3.0,42.0,256.0,64.0,2.0,24.0,4.0,0.0,32.0,2.0,16.0,3.0,38505.6158,38505.6158,38505.6158,38505.6158,38505.6158,20495000.0,8871600.0,12674000.0,20291000.0,8794000.0,12546000.0,20909000.0,8339700.0,12206000.0,20393000.0,8367000.0,12160000.0,20490000.0,8869600.0,12671000.0,0.4432,-0.0616,0.3064,0.4588,0.0,0.3191,-0.3102,-1.5269,-0.672,0.3829,-0.4528,0.1529,0.4278,-0.0022,0.2882,0.4457,-0.0534,0.3094,0.4796,-0.0278,0.34,800
RocketTile_190,3.0,0.0,0.0,32.0,2.0,8.0,8.0,1.0,32.0,2.0,28.0,3.0,35933.94,35933.94,35933.94,35933.94,35933.94,20118000.0,9105700.0,12883000.0,19917000.0,9026000.0,12752000.0,20468000.0,8458700.0,12322000.0,20119000.0,8516300.0,12330000.0,20113000.0,9103600.0,12880000.0,0.4415,-0.0511,0.3061,0.4581,0.0,0.3167,-0.2329,-1.4216,-0.5925,0.3948,-0.4347,0.1555,0.4451,0.0,0.3032,0.4447,-0.0446,0.3096,0.4879,-0.0234,0.3492,800
RocketTile_191,3.0,42.0,512.0,64.0,1.0,8.0,8.0,0.0,32.0,1.0,8.0,2.0,27439.7544,27439.7544,27439.7544,27439.7544,27439.7544,14309000.0,6107000.0,8754400.0,14142000.0,6027500.0,8634900.0,14946000.0,5623000.0,8388600.0,14292000.0,5620300.0,8292000.0,14302000.0,6104000.0,8750200.0,0.4105,-0.0533,0.3024,0.4608,-0.0,0.3238,-0.3483,-1.6052,-0.7347,0.3871,-0.4483,0.1574,0.441,-0.0001,0.3058,0.4107,-0.0496,0.303,0.4917,-0.0242,0.3521,800
RocketTile_192,6.0,0.0,256.0,32.0,4.0,28.0,4.0,0.0,64.0,2.0,12.0,3.0,44998.4995,44998.4995,44998.4995,44998.4995,44998.4995,24674000.0,11116000.0,15606000.0,24546000.0,11053000.0,15512000.0,24973000.0,10552000.0,15105000.0,24522000.0,10601000.0,15092000.0,24665000.0,11112000.0,15600000.0,0.4039,-0.055,0.2827,0.3981,0.0,0.2771,-0.311,-1.4474,-0.6654,0.3627,-0.4426,0.135,0.4191,-0.0003,0.298,0.41,-0.0453,0.2885,0.4519,-0.0271,0.3304,800
RocketTile_193,9.0,0.0,0.0,32.0,4.0,4.0,8.0,0.0,32.0,1.0,28.0,3.0,38527.9963,38527.9963,38527.9963,38527.9963,38527.9963,22363000.0,10170000.0,14331000.0,22192000.0,10113000.0,14232000.0,22718000.0,9675200.0,13892000.0,22258000.0,9705400.0,13860000.0,22357000.0,10168000.0,14328000.0,0.3838,-0.0635,0.2652,0.428,-0.0,0.2985,-0.1598,-1.3026,-0.4978,0.3611,-0.4533,0.1367,0.435,-0.0009,0.2929,0.3862,-0.0571,0.2672,0.4645,-0.0215,0.3336,800
RocketTile_194,9.0,28.0,1024.0,32.0,2.0,16.0,8.0,1.0,64.0,4.0,32.0,2.0,50201.3045,50201.3045,50201.3045,50201.3045,50201.3045,25928000.0,11313000.0,15952000.0,25674000.0,11203000.0,15783000.0,569020000.0,374620000.0,464200000.0,568580000.0,374790000.0,464190000.0,25920000.0,11310000.0,15948000.0,0.3502,-0.0554,0.2608,0.4095,0.0,0.2763,-187.4913,-374.0087,-227.9314,0.3896,-0.4422,0.1706,0.4199,-0.0004,0.2916,0.3503,-0.049,0.2612,0.454,-0.0255,0.3202,800
RocketTile_195,9.0,0.0,512.0,64.0,1.0,20.0,8.0,1.0,32.0,2.0,20.0,1.0,30400.8725,30400.8725,30400.8725,30400.8725,30400.8725,13919000.0,5802200.0,8291600.0,13698000.0,5715400.0,8149600.0,14431000.0,5290000.0,7873000.0,13865000.0,5293600.0,7786300.0,13914000.0,5799600.0,8287800.0,0.4202,-0.056,0.2959,0.4584,-0.0,0.3181,-0.2077,-1.4229,-0.5774,0.3699,-0.4494,0.1493,0.448,-0.0001,0.3123,0.4217,-0.0481,0.2975,0.4911,-0.0258,0.3548,800
RocketTile_196,9.0,0.0,1024.0,32.0,2.0,32.0,8.0,1.0,64.0,1.0,24.0,3.0,34291.4371,34291.4371,34291.4371,34291.4371,34291.4371,18784000.0,8179000.0,11788000.0,18544000.0,8090400.0,11640000.0,19083000.0,7554300.0,11216000.0,18677000.0,7610800.0,11211000.0,18778000.0,8176600.0,11784000.0,0.3547,-0.0614,0.2431,0.4269,-0.0,0.3031,-0.2662,-1.5179,-0.6531,0.383,-0.4426,0.1567,0.4468,0.0,0.3117,0.3554,-0.0566,0.2445,0.4678,-0.0318,0.3582,800
RocketTile_197,0.0,42.0,1024.0,64.0,2.0,20.0,4.0,0.0,32.0,2.0,12.0,3.0,36647.1605,36647.1605,36647.1605,36647.1605,36647.1605,19090000.0,8353000.0,11872000.0,18940000.0,8293500.0,11778000.0,19516000.0,7873300.0,11482000.0,19043000.0,7899500.0,11444000.0,19084000.0,8350500.0,11868000.0,0.4231,-0.0599,0.2808,0.4616,-0.0001,0.3192,-0.2332,-1.3542,-0.5797,0.373,-0.4323,0.1565,0.4432,-0.0001,0.2943,0.425,-0.054,0.2856,0.4922,-0.0293,0.3424,800
RocketTile_198,3.0,56.0,1024.0,64.0,1.0,24.0,4.0,1.0,32.0,4.0,16.0,3.0,43815.0701,43815.0701,43815.0701,43815.0701,43815.0701,25634000.0,11368000.0,16065000.0,25426000.0,11255000.0,15897000.0,568530000.0,374690000.0,464340000.0,568010000.0,374850000.0,464310000.0,25625000.0,11363000.0,16057000.0,0.3934,-0.064,0.2696,0.4511,0.0,0.318,-187.5837,-374.0757,-227.9462,0.35,-0.4415,0.1273,0.4386,-0.0015,0.2976,0.3946,-0.0613,0.2715,0.4794,-0.0216,0.3496,800
RocketTile_199,12.0,28.0,256.0,32.0,4.0,8.0,4.0,0.0,64.0,4.0,24.0,3.0,56907.2952,56907.2952,56907.2952,56907.2952,56907.2952,30128000.0,13452000.0,18821000.0,29943000.0,13376000.0,18701000.0,30416000.0,12785000.0,18231000.0,29891000.0,12839000.0,18210000.0,30117000.0,13448000.0,18814000.0,0.3401,-0.0584,0.226,0.3852,-0.0,0.2596,-0.2788,-1.4248,-0.6178,0.3917,-0.4597,0.1512,0.4038,-0.0007,0.281,0.3425,-0.0508,0.2322,0.4464,-0.0349,0.3132,800
