Design,Frequency,chipfinish_Cell_Area,chipfinish_Fast_Power,chipfinish_Fast_WNS,chipfinish_Slow_Power,chipfinish_Slow_WNS,chipfinish_Typical_Power,chipfinish_Typical_WNS,cts_Cell_Area,cts_Fast_Power,cts_Fast_WNS,cts_Slow_Power,cts_Slow_WNS,cts_Typical_Power,cts_Typical_WNS,floorplan_Cell_Area,floorplan_Fast_Power,floorplan_Fast_WNS,floorplan_Slow_Power,floorplan_Slow_WNS,floorplan_Typical_Power,floorplan_Typical_WNS,placement_Cell_Area,placement_Fast_Power,placement_Fast_WNS,placement_Slow_Power,placement_Slow_WNS,placement_Typical_Power,placement_Typical_WNS,route_Cell_Area,route_Fast_Power,route_Fast_WNS,route_Slow_Power,route_Slow_WNS,route_Typical_Power,route_Typical_WNS,xlen,decoders,lanes,decoder-at,dispatcher-at,relaxed-branch,relaxed-shift,relaxed-btb,with-mul,with-div,with-rvc,with-aligner-buffer,with-dispatcher-buffer,with-gshare,with-btb,with-ras,with-late-alu,btb-sets,btb-hash-width,regfile-async,allow-bypass-from,fetch-l1,lsu-l1,fetch-l1-sets,fetch-l1-ways,fetch-l1-mem-data-width-min,fetch-reduced-bank,lsu-l1-sets,lsu-l1-ways,lsu-l1-store-buffer-slots,lsu-l1-store-buffer-ops,lsu-l1-refill-count,lsu-l1-writeback-count,with-lsu-bypass,with-iterative-shift,div-radix,div-ipc
VexiiRiscv_75,100MHz,46399.0860,8.0017e+06,7.5050,9.0700e+05,4.6453,2.0802e+06,6.8524,26693.8250,7.8687e+06,7.7978,8.5212e+05,5.2570,1.9854e+06,7.1896,26316.9280,1.1549e+07,8.7685,5.2129e+05,7.5212,2.2583e+06,8.4268,26556.4510,7.8441e+06,7.8001,1.0290e+06,5.5155,1.8063e+06,7.1991,26722.8950,7.9986e+06,7.9064,9.0649e+05,5.2729,2.0789e+06,7.3007,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,6,0,3,1,6,3,1,6,1,0,0,1,0,1
VexiiRiscv_75,400MHz,46399.0860,1.3718e+07,1.1266,3.6268e+06,-0.0671,6.0509e+06,0.8382,26655.6720,1.3617e+07,1.1678,3.3835e+06,0.0002,5.7429e+06,0.8609,26314.0960,1.5811e+07,1.2710,2.0748e+06,0.0279,4.9202e+06,0.9307,26576.9440,1.3674e+07,1.1353,2.8929e+06,-0.0002,5.1436e+06,0.8246,26763.6760,1.3713e+07,1.2769,3.6257e+06,-0.0065,6.0486e+06,0.9437,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,6,0,3,1,6,3,1,6,1,0,0,1,0,1
VexiiRiscv_75,800MHz,46423.6540,2.1718e+07,0.4093,7.3534e+06,-0.0431,1.1526e+07,0.2930,26841.4460,2.1499e+07,0.4503,6.8601e+06,0.0000,1.0904e+07,0.3177,26327.7340,2.1468e+07,0.5641,4.1409e+06,0.0194,8.4586e+06,0.4171,26622.0320,2.1906e+07,0.4649,5.3926e+06,-0.0001,9.6786e+06,0.3308,26986.3440,2.1710e+07,0.5166,7.3516e+06,-0.0155,1.1522e+07,0.3852,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,6,0,3,1,6,3,1,6,1,0,0,1,0,1
VexiiRiscv_76,400MHz,372331.2140,9.8144e+07,0.6396,2.6477e+07,-0.1051,4.2654e+07,0.4655,213787.1270,9.9934e+07,0.9065,2.5023e+07,0.0004,4.1423e+07,0.6296,209399.3770,4.3614e+08,-759.9553,2.0675e+08,-1414.4464,2.7949e+08,-896.1317,211421.4860,3.7142e+08,0.8037,2.0396e+08,-0.0025,2.6184e+08,0.5449,215322.6940,9.8106e+07,1.0117,2.6469e+07,-0.0169,4.2637e+07,0.7588,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6,3,0,1,2,1,2,6,1,1,0,1,0,1
VexiiRiscv_76,100MHz,372331.2140,5.7202e+07,5.3325,6.5255e+06,-0.0815,1.4890e+07,4.0335,213120.1450,5.6332e+07,5.3538,6.2130e+06,0.1745,1.4276e+07,4.0216,209359.2530,1.6331e+08,-752.4553,5.1703e+07,-1406.9464,7.7004e+07,-888.6317,210889.9360,1.2328e+08,4.9639,5.3047e+07,0.1781,6.8797e+07,3.6448,213480.6820,5.7177e+07,5.7482,6.5215e+06,0.3587,1.4880e+07,4.4766,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6,3,0,1,2,1,2,6,1,1,0,1,0,1
VexiiRiscv_76,800MHz,372902.5730,1.6339e+08,0.1929,5.4090e+07,-0.1086,8.4342e+07,0.0850,216968.6850,1.6600e+08,0.2775,5.1141e+07,-0.0000,8.1549e+07,0.1766,209692.0470,8.0243e+08,-761.2053,4.1347e+08,-1415.6964,5.4988e+08,-897.3817,212892.1960,7.0645e+08,0.3070,4.0563e+08,-0.0024,5.2042e+08,0.1971,218942.2440,1.6333e+08,0.3870,5.4076e+07,-0.0273,8.4314e+07,0.2597,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6,3,0,1,2,1,2,6,1,1,0,1,0,1
VexiiRiscv_77,400MHz,9412.0040,4.3368e+06,1.1716,1.6664e+06,-0.0799,2.3823e+06,0.8867,5447.8820,4.2826e+06,1.1973,1.6374e+06,0.0015,2.3392e+06,0.8592,5417.8550,2.7611e+08,1.1449,1.8348e+08,-0.1955,2.2669e+08,0.7761,5419.1000,2.7544e+08,1.1315,1.8403e+08,0.0006,2.2663e+08,0.8285,5459.5920,4.3355e+06,1.2522,1.6661e+06,-0.0167,2.3817e+06,0.9157,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,1,1,6,1,3,0,3,0,1,1,0,1,0,0,0,1
VexiiRiscv_77,100MHz,9412.0040,1.7116e+06,7.9241,4.1662e+05,5.3491,6.5850e+05,7.2933,5441.3160,1.6982e+06,7.9690,4.0947e+05,5.4958,6.4780e+05,7.3412,5419.2090,7.0270e+07,8.5437,4.5872e+07,7.0957,5.6836e+07,8.1487,5408.4150,6.9493e+07,7.9994,4.6666e+07,5.6705,5.6727e+07,7.3876,5448.1970,1.7110e+06,8.0237,4.1648e+05,5.4847,6.5820e+05,7.3971,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,1,1,6,1,3,0,3,0,1,1,0,1,0,0,0,1
VexiiRiscv_77,800MHz,9605.6580,7.4421e+06,0.4517,3.4906e+06,-0.0536,4.7486e+06,0.3063,5671.7690,7.2894e+06,0.4863,3.4320e+06,-0.0001,4.6491e+06,0.3406,5528.2800,5.5067e+08,0.3972,3.6697e+08,-0.3044,4.5318e+08,0.1872,5560.2770,5.5041e+08,0.4578,3.6719e+08,-0.0006,4.5326e+08,0.3270,5697.6520,7.4401e+06,0.4975,3.4899e+06,-0.0212,4.7475e+06,0.3489,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,1,1,6,1,3,0,3,0,1,1,0,1,0,0,0,1
VexiiRiscv_78,400MHz,93216.9420,7.5835e+07,0.9693,1.6182e+07,-0.0840,3.4922e+07,0.6713,53745.6420,6.8994e+07,0.9811,1.4467e+07,0.0004,3.0978e+07,0.6814,52707.0010,1.2067e+10,-773.8531,6.7950e+08,-1440.2932,3.4091e+09,-911.3231,53141.9570,3.2555e+08,0.8440,1.9244e+08,-0.0015,2.4413e+08,0.5515,53795.7100,7.5816e+07,1.0538,1.6178e+07,-0.0367,3.4913e+07,0.7516,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,1,6,0,1,5,1,0,0,0,1,1
VexiiRiscv_78,100MHz,93112.5370,3.7052e+07,5.7388,3.9977e+06,0.5526,1.1262e+07,4.5123,53401.1930,3.5262e+07,5.9000,3.5710e+06,0.8622,1.0257e+07,4.6509,52614.3470,3.0391e+09,-766.3538,1.6988e+08,-1432.6123,8.5549e+08,-903.8237,52978.4260,9.9090e+07,6.0297,5.1026e+07,1.8612,6.3511e+07,4.8666,53448.9230,3.7044e+07,6.1114,3.9961e+06,1.0674,1.1258e+07,4.8985,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,1,6,0,1,5,1,0,0,0,1,1
VexiiRiscv_78,800MHz,93754.4580,1.2821e+08,0.3389,3.2368e+07,-0.0957,6.6490e+07,0.2123,54868.9210,1.1395e+08,0.3648,2.8965e+07,-0.0214,5.8525e+07,0.2362,52999.2750,2.4103e+10,-774.3205,1.3590e+09,-1441.5835,6.8139e+09,-912.4862,53619.5950,6.2829e+08,0.4145,3.8101e+08,-0.0042,4.8511e+08,0.2750,55117.6920,1.2818e+08,0.4095,3.2360e+07,-0.0423,6.6472e+07,0.2726,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,1,6,0,1,5,1,0,0,0,1,1
VexiiRiscv_79,100MHz,102768.6470,3.7759e+07,7.4962,3.8560e+06,4.6252,1.1128e+07,6.8247,58877.7350,3.5964e+07,7.5373,3.4340e+06,4.8466,1.0126e+07,6.8661,57999.8760,5.6621e+09,-765.4565,8.2002e+07,-1430.4526,1.3872e+09,-903.9138,58370.7820,1.0056e+08,7.6760,5.1075e+07,5.1122,6.3702e+07,7.0385,58894.6030,3.7750e+07,7.6617,3.8546e+06,4.8427,1.1124e+07,6.9954,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,3,2,1,1,5,2,2,3,1,1,1,1,0,1
VexiiRiscv_79,400MHz,102768.6470,7.0263e+07,0.9735,1.5320e+07,-0.0597,3.1772e+07,0.6942,58683.2190,6.4670e+07,1.0632,1.3657e+07,0.0007,2.8295e+07,0.7488,58007.0310,2.2550e+10,-772.9573,3.2797e+08,-1437.9506,5.5349e+09,-911.4135,58365.3780,3.2715e+08,1.0125,1.9246e+08,-0.0001,2.4447e+08,0.7302,58779.3490,7.0246e+07,1.1119,1.5317e+07,0.0011,3.1764e+07,0.8064,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,3,2,1,1,5,2,2,3,1,1,1,1,0,1
VexiiRiscv_79,800MHz,102805.2000,1.0586e+08,0.3239,3.0666e+07,-0.0523,5.5667e+07,0.2071,59478.9710,9.6794e+07,0.4083,2.7396e+07,-0.0000,4.9637e+07,0.2746,58066.0870,4.5067e+10,-774.2084,6.5592e+08,-1439.2448,1.1065e+10,-912.6616,58650.4960,6.3076e+08,0.3683,3.8103e+08,-0.0083,4.8578e+08,0.2483,59708.2890,1.0583e+08,0.4462,3.0660e+07,-0.0353,5.5654e+07,0.3023,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,3,2,1,1,5,2,2,3,1,1,1,1,0,1
VexiiRiscv_8,100MHz,70648.8280,2.5593e+07,5.6237,3.0119e+06,0.0515,7.9191e+06,4.3027,40778.6710,2.4440e+07,5.7861,2.7284e+06,0.5710,7.2647e+06,4.5480,39953.7940,9.5134e+07,-174.0964,4.7044e+07,-327.0718,6.2327e+07,-206.0303,40175.2600,8.9291e+07,5.8830,4.9651e+07,1.4871,6.1379e+07,4.6591,40855.3750,2.5588e+07,5.9688,3.0108e+06,0.6117,7.9163e+06,4.7218,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,4,1,1,0,0,0,1,2,2,1,1,3,2,3,1,0,0,0,1,0
VexiiRiscv_8,400MHz,70679.1430,4.9903e+07,0.9371,1.2289e+07,-0.0768,2.3411e+07,0.6532,40920.7650,4.6259e+07,0.9461,1.1167e+07,-0.0000,2.1153e+07,0.6461,39967.4750,3.1777e+08,-181.5975,1.8816e+08,-334.5779,2.4033e+08,-213.5328,40255.7670,3.0985e+08,0.8258,1.9023e+08,-0.0020,2.3896e+08,0.5496,40975.3350,4.9892e+07,1.0272,1.2286e+07,-0.0218,2.3405e+07,0.7355,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,4,1,1,0,0,0,1,2,2,1,1,3,2,3,1,0,0,0,1,0
VexiiRiscv_8,800MHz,70709.4570,8.5257e+07,0.3116,2.4955e+07,-0.1576,4.5552e+07,0.1750,41428.4020,7.7704e+07,0.3252,2.2707e+07,-0.1066,4.0952e+07,0.1971,40027.4470,6.1505e+08,-182.8482,3.7630e+08,-335.8253,4.7775e+08,-214.7841,40469.6260,6.0407e+08,0.4071,3.7772e+08,-0.0002,4.7581e+08,0.2777,41485.9400,8.5237e+07,0.3461,2.4950e+07,-0.1017,4.5541e+07,0.2107,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,4,1,1,0,0,0,1,2,2,1,1,3,2,3,1,0,0,0,1,0
VexiiRiscv_80,800MHz,91089.5660,4.0664e+07,0.3082,1.1812e+07,-0.1062,1.8718e+07,0.1770,55527.0110,4.2082e+07,0.2161,1.1631e+07,-0.2199,1.8777e+07,0.0636,51493.7640,3.7834e+07,0.3499,8.6944e+06,-0.2926,1.5339e+07,0.1624,52228.4480,3.2756e+07,0.3719,9.8208e+06,-0.0008,1.5408e+07,0.2444,54934.2420,4.0646e+07,0.3281,1.1807e+07,-0.0809,1.8710e+07,0.1966,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,5,2,3,0,3,2,2,1,1,1,0,0,1,0
VexiiRiscv_80,400MHz,91089.5660,2.7123e+07,0.6479,5.7077e+06,-0.1864,1.0030e+07,0.3885,53659.0200,2.9033e+07,0.4428,5.6092e+06,-0.4519,1.0246e+07,0.1481,51494.0510,2.6588e+07,1.0380,4.3462e+06,-0.4478,8.6365e+06,0.6283,52074.5890,2.0325e+07,0.8344,4.9686e+06,-0.0001,8.0587e+06,0.5766,53423.5050,2.7108e+07,0.6905,5.7049e+06,-0.1090,1.0024e+07,0.4288,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,5,2,3,0,3,2,2,1,1,1,0,0,1,0
VexiiRiscv_80,100MHz,91089.5660,1.6546e+07,6.2042,1.3968e+06,1.6198,3.7589e+06,5.1230,53128.0310,1.6517e+07,6.2930,1.3697e+06,1.8626,3.7177e+06,5.2005,51493.2300,1.7550e+07,8.5380,1.0909e+06,7.0522,3.5119e+06,8.1283,52029.5410,1.1151e+07,6.4581,1.3534e+06,3.5610,2.6057e+06,5.5685,53096.1840,1.6538e+07,6.4364,1.3955e+06,1.9358,3.7557e+06,5.3413,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,5,2,3,0,3,2,2,1,1,1,0,0,1,0
VexiiRiscv_81,800MHz,18482.2550,1.2907e+07,0.4359,5.8531e+06,-0.0590,8.0282e+06,0.2949,10809.8130,1.2755e+07,0.4589,5.7319e+06,0.0000,7.8581e+06,0.3155,10570.2760,5.5802e+08,0.3631,3.6865e+08,-0.3056,4.5619e+08,0.1524,10666.8300,5.5558e+08,0.4417,3.6900e+08,0.0001,4.5593e+08,0.3050,10839.7450,1.2903e+07,0.4920,5.8518e+06,-0.0171,8.0259e+06,0.3464,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,3,0,1,0,0,1,2,1,2,0,0,1,2,4,1,1,0,0,1,0
VexiiRiscv_81,400MHz,18420.3110,7.7985e+06,1.0391,2.8395e+06,-0.0645,4.1423e+06,0.7533,10705.0790,7.8213e+06,1.0804,2.7814e+06,0.0007,4.0739e+06,0.7773,10507.7990,2.8084e+08,1.0473,1.8433e+08,-0.3687,2.2834e+08,0.6489,10576.3090,2.7863e+08,1.0042,1.8495e+08,0.0007,2.2805e+08,0.7070,10673.8470,7.7965e+06,1.1060,2.8389e+06,-0.0130,4.1413e+06,0.8107,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,3,0,1,0,0,1,2,1,2,0,0,1,2,4,1,1,0,0,1,0
VexiiRiscv_81,100MHz,18420.3110,3.3753e+06,7.1495,7.1336e+05,3.5699,1.2010e+06,6.3005,10641.6990,3.3513e+06,7.3019,6.9821e+05,4.0330,1.1782e+06,6.4944,10507.7990,7.2829e+07,8.5473,4.6083e+07,7.1313,5.7434e+07,8.1489,10549.2090,7.0954e+07,7.3357,4.6918e+07,4.7502,5.7153e+07,6.5709,10652.9720,3.3741e+06,7.4402,7.1312e+05,4.0397,1.2005e+06,6.6287,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,3,0,1,0,0,1,2,1,2,0,0,1,2,4,1,1,0,0,1,0
VexiiRiscv_82,400MHz,37752.2860,5.7962e+06,0.9335,1.4545e+06,-0.0690,2.2778e+06,0.6371,21665.7140,5.8010e+06,0.9241,1.4325e+06,-0.0001,2.2554e+06,0.6407,21395.2740,2.8321e+08,-179.9876,1.8622e+08,-330.7406,2.3044e+08,-210.2419,21497.3400,2.7690e+08,0.8966,1.8382e+08,0.0000,2.2656e+08,0.6060,21671.7330,5.7931e+06,0.9929,1.4537e+06,-0.0192,2.2765e+06,0.7025,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,0,2,1,4,0,0,1,0,1,1
VexiiRiscv_82,100MHz,37752.2860,3.8738e+06,6.6807,3.6542e+05,2.3994,8.4683e+05,5.7143,21617.8750,3.8649e+06,6.7323,3.5929e+05,2.5292,8.3818e+05,5.7339,21395.2740,7.4308e+07,-172.4876,4.6558e+07,-323.2406,5.8035e+07,-202.7419,21458.1610,7.0985e+07,6.7488,4.6617e+07,3.4338,5.6806e+07,5.7919,21616.9040,3.8715e+06,6.9525,3.6503e+05,2.7836,8.4586e+05,5.9873,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,0,2,1,4,0,0,1,0,1,1
VexiiRiscv_82,800MHz,37934.3670,9.1694e+06,0.3411,3.0598e+06,-0.0975,4.4552e+06,0.2033,21961.1610,9.0889e+06,0.3649,3.0081e+06,-0.0542,4.3793e+06,0.2233,21496.0410,5.6173e+08,-198.7859,3.7245e+08,-372.6328,4.6034e+08,-235.9789,21665.9870,5.5166e+08,0.3877,3.6678e+08,-0.0000,4.5296e+08,0.2533,21987.6450,9.1655e+06,0.3901,3.0585e+06,-0.0546,4.4531e+06,0.2506,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,0,2,1,4,0,0,1,0,1,1
VexiiRiscv_83,100MHz,13244.4290,2.4005e+06,6.5534,5.4175e+05,2.0905,8.7486e+05,5.4896,7735.3560,2.3923e+06,6.5954,5.3381e+05,2.3542,8.6465e+05,5.5256,7600.5260,7.0748e+07,7.8248,4.5965e+07,5.5110,5.6982e+07,7.1669,7635.3280,7.0100e+07,6.4923,4.6768e+07,2.8982,5.6907e+07,5.4474,7728.9400,2.3994e+06,6.7262,5.4151e+05,2.3233,8.7433e+05,5.6567,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,1,1,2,3,0,0,1,0,5,1,0,0,0,1,0
VexiiRiscv_83,400MHz,13270.6950,5.7364e+06,1.0810,2.1489e+06,-0.0769,3.0717e+06,0.7623,7900.8980,5.7279e+06,1.0579,2.1168e+06,0.0006,3.0355e+06,0.7367,7623.7550,2.7718e+08,1.0076,1.8386e+08,-0.1623,2.2723e+08,0.6449,7653.3860,2.7682e+08,0.9399,1.8444e+08,0.0020,2.2727e+08,0.6351,7892.6630,5.7344e+06,1.1459,2.1483e+06,-0.0295,3.0706e+06,0.8292,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,1,1,2,3,0,0,1,0,5,1,0,0,0,1,0
VexiiRiscv_83,800MHz,13283.8270,9.8436e+06,0.4865,4.3493e+06,-0.0634,5.9820e+06,0.3410,7938.0800,9.8197e+06,0.5044,4.2852e+06,0.0004,5.9067e+06,0.3528,7648.4470,5.5249e+08,0.3380,3.6772e+08,-0.3532,4.5424e+08,0.1124,7700.2120,5.5246e+08,0.4386,3.6801e+08,0.0003,4.5442e+08,0.3055,7927.9290,9.8406e+06,0.5336,4.3482e+06,-0.0188,5.9803e+06,0.3852,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,1,1,2,3,0,0,1,0,5,1,0,0,0,1,0
VexiiRiscv_84,800MHz,38161.4270,1.9236e+07,0.3738,6.6830e+06,-0.0608,1.0368e+07,0.2523,22189.8490,1.8056e+07,0.4257,6.2298e+06,0.0000,9.5900e+06,0.2938,21628.0110,5.6417e+08,-181.6165,3.6825e+08,-332.3007,4.5751e+08,-212.6896,21891.8850,5.6119e+08,0.4072,3.6860e+08,-0.0126,4.5701e+08,0.2751,22246.4710,1.9231e+07,0.4803,6.6812e+06,-0.0318,1.0365e+07,0.3447,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,1,1,1,5,3,2,0,4,2,2,3,0,0,1,1,1,0
VexiiRiscv_84,100MHz,37978.7990,6.8680e+06,6.9412,8.1581e+05,3.0939,1.8756e+06,6.0052,21784.5650,6.7040e+06,7.0210,7.5812e+05,3.4292,1.7708e+06,6.1106,21542.6760,7.7640e+07,-172.8647,4.6034e+07,-323.5592,5.8168e+07,-203.9418,21655.2210,7.4300e+07,7.0430,4.7181e+07,3.2813,5.7632e+07,6.1314,21798.3680,6.8656e+06,7.1116,8.1537e+05,3.3323,1.8745e+06,6.1877,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,1,1,1,5,3,2,0,4,2,2,3,0,0,1,1,1,0
VexiiRiscv_84,400MHz,38001.0150,1.2428e+07,1.1419,3.2336e+06,-0.0741,5.5542e+06,0.8470,21809.4910,1.1836e+07,1.1797,3.0068e+06,0.0002,5.1525e+06,0.8472,21566.7250,2.8621e+08,-180.8236,1.8413e+08,-333.7869,2.2933e+08,-212.4744,21673.6210,2.8251e+08,1.0340,1.8491e+08,-0.0000,2.2870e+08,0.7023,21814.0600,1.2424e+07,1.2350,3.2327e+06,-0.0282,5.5524e+06,0.9307,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,1,1,1,5,3,2,0,4,2,2,3,0,0,1,1,1,0
VexiiRiscv_85,800MHz,10247.0040,1.0322e+07,0.4287,4.8236e+06,-0.0597,6.5953e+06,0.2960,6027.6950,1.0112e+07,0.4603,4.7204e+06,0.0000,6.4368e+06,0.3165,5869.3220,5.5321e+08,0.3673,3.6788e+08,-0.3299,4.5457e+08,0.1505,5895.1500,5.5303e+08,0.4233,3.6814e+08,0.0000,4.5469e+08,0.2950,6069.9670,1.0319e+07,0.4746,4.8227e+06,-0.0310,6.5939e+06,0.3327,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,5,1,2,0,1,0,0,1,1,1,1,1,0,0
VexiiRiscv_85,400MHz,10046.9480,5.7284e+06,1.1780,2.3550e+06,-0.0710,3.3158e+06,0.8496,5799.1980,5.6592e+06,1.1761,2.3048e+06,0.0003,3.2415e+06,0.8449,5761.6880,2.7754e+08,1.2810,1.8394e+08,-0.0146,2.2741e+08,0.9174,5751.7560,2.7696e+08,1.0920,1.8452e+08,0.0003,2.2739e+08,0.7674,5803.3020,5.7270e+06,1.2180,2.3546e+06,-0.0249,3.3150e+06,0.8864,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,5,1,2,0,1,0,0,1,1,1,1,1,0,0
VexiiRiscv_85,100MHz,10046.9480,2.3822e+06,7.4943,5.8588e+05,4.3208,9.4662e+05,6.7365,5824.8890,2.3549e+06,7.5883,5.7243e+05,4.7310,9.2529e+05,6.8764,5761.8790,7.0857e+07,8.7821,4.5986e+07,7.4866,5.7047e+07,8.4174,5730.2650,7.0071e+07,7.5547,4.6809e+07,5.0262,5.6939e+07,6.8267,5846.1070,2.3814e+06,7.6770,5.8573e+05,4.5967,9.4627e+05,6.9296,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,5,1,2,0,1,0,0,1,1,1,1,1,0,0
VexiiRiscv_86,100MHz,5525.7620,1.4247e+06,7.8661,4.9331e+05,5.1799,7.0268e+05,7.2193,3212.7620,1.4220e+06,7.8946,4.8887e+05,5.3647,6.9759e+05,7.2551,3213.7880,6.9696e+07,8.6442,4.5934e+07,7.3065,5.6812e+07,8.2711,3183.5820,6.9187e+07,7.9565,4.6690e+07,5.4778,5.6741e+07,7.3271,3215.2100,1.4242e+06,7.9768,4.9318e+05,5.3286,7.0245e+05,7.3313,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,5,3,2,0,4,0,2,1,1,0,0,0,0,1
VexiiRiscv_86,400MHz,5525.7620,4.0702e+06,1.2018,2.0034e+06,-0.0653,2.6626e+06,0.8747,3212.1460,4.0613e+06,1.1928,1.9861e+06,0.0012,2.6422e+06,0.8630,3213.5140,2.7584e+08,1.1444,1.8373e+08,-0.1938,2.2687e+08,0.7712,3184.7860,2.7537e+08,1.1187,1.8422e+08,0.0003,2.2682e+08,0.8026,3213.8560,4.0688e+06,1.2356,2.0030e+06,-0.0123,2.6619e+06,0.9064,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,5,3,2,0,4,0,2,1,1,0,0,0,0,1
VexiiRiscv_86,800MHz,5682.9730,7.8516e+06,0.4895,4.0366e+06,-0.0474,5.3369e+06,0.3566,3387.7020,7.7470e+06,0.5107,3.9935e+06,0.0000,5.2692e+06,0.3568,3309.1370,5.5071e+08,0.4350,3.6745e+08,-0.2115,4.5359e+08,0.2438,3310.2590,5.5045e+08,0.4527,3.6761e+08,-0.0000,4.5363e+08,0.3072,3412.8590,7.8488e+06,0.5298,4.0357e+06,-0.0241,5.3351e+06,0.3888,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,5,3,2,0,4,0,2,1,1,0,0,0,0,1
VexiiRiscv_87,800MHz,73090.4620,6.0541e+07,0.4095,2.0203e+07,-0.0748,3.3008e+07,0.2612,42550.0800,5.7115e+07,0.4018,1.8809e+07,0.0001,3.0547e+07,0.2639,41375.2420,6.7699e+08,-1383.5266,3.7586e+08,-2707.4792,4.9111e+08,-1652.2416,41802.6330,5.9410e+08,0.4180,3.7736e+08,-0.0000,4.7252e+08,0.2830,42685.4300,6.0525e+07,0.4353,2.0199e+07,-0.0291,3.3000e+07,0.2894,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3,2,2,0,3,1,2,4,1,0,1,0,0,0
VexiiRiscv_87,400MHz,72714.6180,3.8768e+07,1.0344,9.9688e+06,-0.0863,1.8159e+07,0.7347,41821.6760,3.6494e+07,1.0444,9.2746e+06,-0.0001,1.6731e+07,0.7335,41115.8420,3.4728e+08,-1382.2754,1.8793e+08,-2706.2310,2.4676e+08,-1650.9921,41383.5740,3.0302e+08,0.8501,1.8970e+08,-0.0001,2.3702e+08,0.5608,41825.4510,3.8757e+07,1.0980,9.9662e+06,-0.0419,1.8153e+07,0.8025,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3,2,2,0,3,1,2,4,1,0,1,0,0,0
